"Name","Value"
"210","18470"
"a380","68390"
"a750","120890"
"a770","158000"
"gt-1030","33120"
"gt-710","19220"
"gt-730","26920"
"gtx-1050-ti","72200"
"gtx-1060","99900"
"gtx-1630","59400"
"gtx-1650","67320"
"gtx-1650-super","110900"
"gtx-1660","105601"
"gtx-1660-super","98900"
"gtx-1660-ti","107000"
"p1000","160740"
"p2000","226270"
"p2200","230010"
"p400","54900"
"r7-240","27720"
"rtx-2060","114830"
"rtx-2060-super","166990"
"rtx-3050","116460"
"rtx-3060","127750"
"rtx-3060-ti","173420"
"rtx-3070","223860"
"rtx-3070-ti","258080"
"rtx-3080","341830"
"rtx-3080-ti","524510"
"rtx-3090","663690"
"rtx-4000","447900"
"rtx-4070-ti","363030"
"rtx-4080","534590"
"rtx-4090","769690"
"rtx-5000","693290"
"rtx-a2000","186033"
"rtx-a4000","401959"
"rtx-a4500","673471"
"rtx-a5000","1042580"
"rtx-a5500","2057657"
"rtx-a6000","2459150"
"rx-550","35750"
"rx-560","55430"
"rx-6400","58800"
"rx-6500-xt","69250"
"rx-6600","108990"
"rx-6600-xt","133900"
"rx-6650-xt","131200"
"rx-6700","151390"
"rx-6700-xt","160400"
"rx-6750-xt","189000"
"rx-6800","249900"
"rx-6800-xt","291950"
"rx-6900-xt","407900"
"rx-6950-xt","340043"
"rx-7900-xt","400950"
"rx-7900-xtx","491990"
"wx-2100","65249"
"wx-3100","94134"
"wx-3200","88856"
"wx-5100","134042"
"wx-8200","334990"
