"Name","Value"
"210","21247"
"a380","56190"
"a750","100180"
"a770","119320"
"gt-1030","29960"
"gt-710","17500"
"gt-730","23273"
"gtx-1050-ti","66200"
"gtx-1060","79900"
"gtx-1630","49780"
"gtx-1650","58890"
"gtx-1660","96000"
"gtx-1660-super","89900"
"gtx-1660-ti","113645"
"p1000","139470"
"p2000","215139"
"p2200","211909"
"p400","49900"
"p620","86566"
"r7-240","30353"
"rtx-2060","112060"
"rtx-2060-super","518754"
"rtx-3050","88990"
"rtx-3060","100590"
"rtx-3060-ti","137490"
"rtx-3070","172300"
"rtx-3070-ti","232360"
"rtx-3080","297354"
"rtx-3080-ti","306104"
"rtx-3090","569000"
"rtx-4000","453023"
"rtx-4060","125255"
"rtx-4060-ti","164990"
"rtx-4070","251450"
"rtx-4070-ti","313251"
"rtx-4080","489990"
"rtx-4090","635790"
"rtx-5000","859744"
"rtx-6000","1114883"
"rtx-8000","3697147"
"rtx-a2000","187080"
"rtx-a4000","191072"
"rtx-a4500","539900"
"rtx-a5000","924016"
"rtx-a6000","2182740"
"rx-550","30670"
"rx-560","42470"
"rx-570","68390"
"rx-580","158990"
"rx-6400","56420"
"rx-6500-xt","61800"
"rx-6600","78440"
"rx-6600-xt","141911"
"rx-6650-xt","96685"
"rx-6700","122750"
"rx-6700-xt","139000"
"rx-6750-xt","157090"
"rx-6800","207000"
"rx-6800-xt","221990"
"rx-6900-xt","219989"
"rx-6950-xt","350609"
"rx-7600","114390"
"rx-7900-xt","332290"
"rx-7900-xtx","402390"
"wx-2100","76716"
"wx-3100","107900"
"wx-3200","71590"
"wx-4100","234379"
"wx-5100","126620"
"wx-7100","349000"
"wx-8200","452900"
