"Name","Value"
"210","21035"
"a380","59990"
"a750","102090"
"a770","123350"
"gt-1030","26820"
"gt-710","18850"
"gt-730","23610"
"gtx-1050-ti","71862"
"gtx-1060","99900"
"gtx-1630","56780"
"gtx-1650","57690"
"gtx-1660","96000"
"gtx-1660-super","75790"
"gtx-1660-ti","98400"
"p1000","150380"
"p2000","227979"
"p2200","209949"
"p400","49900"
"p620","85702"
"r7-240","31560"
"rtx-2060","108834"
"rtx-2060-super","524792"
"rtx-3050","88990"
"rtx-3060","105490"
"rtx-3060-ti","131990"
"rtx-3070","179900"
"rtx-3070-ti","212520"
"rtx-3080","302070"
"rtx-3080-ti","599900"
"rtx-3090","569000"
"rtx-4000","517859"
"rtx-4060-ti","168340"
"rtx-4070","253790"
"rtx-4070-ti","337790"
"rtx-4080","493205"
"rtx-4090","643690"
"rtx-5000","796354"
"rtx-6000","1159812"
"rtx-8000","3660280"
"rtx-a2000","180028"
"rtx-a4000","396590"
"rtx-a4500","574890"
"rtx-a5000","933083"
"rtx-a5500","1289390"
"rtx-a6000","2204265"
"rx-550","32690"
"rx-560","44805"
"rx-570","66490"
"rx-580","65990"
"rx-6400","53570"
"rx-6500-xt","63890"
"rx-6600","74990"
"rx-6600-xt","116104"
"rx-6650-xt","103560"
"rx-6700","139490"
"rx-6700-xt","143990"
"rx-6750-xt","166878"
"rx-6800","199989"
"rx-6800-xt","238570"
"rx-6900-xt","279980"
"rx-6950-xt","251524"
"rx-7600","113348"
"rx-7900-xt","305990"
"rx-7900-xtx","390970"
"wx-2100","75606"
"wx-3100","96760"
"wx-3200","74799"
"wx-4100","232040"
"wx-5100","131317"
"wx-7100","334000"
