"Name","Value"
"210","21590"
"a380","57900"
"a750","98500"
"a770","115990"
"gt-1030","30730"
"gt-710","17500"
"gt-730","20750"
"gtx-1050-ti","69590"
"gtx-1630","49400"
"gtx-1650","61899"
"gtx-1660","96000"
"gtx-1660-super","94046"
"gtx-1660-ti","107468"
"p1000","132290"
"p2000","236390"
"p2200","411553"
"p400","50060"
"r7-240","31900"
"rtx-2060","99662"
"rtx-2060-super","215120"
"rtx-3050","92999"
"rtx-3060","113990"
"rtx-3060-ti","144890"
"rtx-3070","169999"
"rtx-3070-ti","217660"
"rtx-3080","308998"
"rtx-3080-ti","569900"
"rtx-3090","759990"
"rtx-4000","555853"
"rtx-4060","125255"
"rtx-4060-ti","164990"
"rtx-4070","255990"
"rtx-4070-ti","352945"
"rtx-4080","489990"
"rtx-4090","693900"
"rtx-a2000","197440"
"rtx-a4000","451079"
"rtx-a4500","513890"
"rtx-a5000","1053901"
"rtx-a6000","2307900"
"rx-550","31337"
"rx-560","38170"
"rx-580","124900"
"rx-6400","59832"
"rx-6500-xt","70289"
"rx-6600","83040"
"rx-6600-xt","156880"
"rx-6650-xt","98437"
"rx-6700","131380"
"rx-6700-xt","137160"
"rx-6750-xt","157590"
"rx-6800","206090"
"rx-6800-xt","232655"
"rx-6900-xt","298990"
"rx-6950-xt","289760"
"rx-7600","111760"
"rx-7900-xt","350790"
"rx-7900-xtx","424470"
"w7800","1103390"
"w7900","1859290"
"wx-3100","110900"
"wx-3200","74990"
"wx-5100","109507"
"wx-7100","365000"
"wx-8200","474301"
