"Name","Value"
"210","26700"
"a380","77530"
"a750","138380"
"a770","177090"
"gt-1030","39255"
"gt-710","21910"
"gt-730","28560"
"gtx-1050-ti","81480"
"gtx-1060","151170"
"gtx-1630","66000"
"gtx-1650","78190"
"gtx-1650-super","112900"
"gtx-1660",
"gtx-1660-super",
"gtx-1660-ti",
"p1000","163927"
"p2000","226270"
"p2200","244710"
"p400","54990"
"p620","83100"
"rtx-2060","130670"
"rtx-2060-super","141990"
"rtx-3050","130670"
"rtx-3060","134390"
"rtx-3060-ti","198000"
"rtx-3070","239990"
"rtx-3070-ti","276301"
"rtx-3080","391990"
"rtx-3080-ti","504090"
"rtx-3090","948900"
"rtx-3090-ti","696672"
"rtx-4000",
"rtx-4080","589900"
"rtx-4090","849380"
"rtx-5000","691600"
"rx-550","36952"
"rx-560","82070"
"rx-580","74052"
"rx-6400","57300"
"rx-6500-xt","81300"
"rx-6600","118662"
"rx-6600-xt","131723"
"rx-6650-xt","148370"
"rx-6700","154990"
"rx-6700-xt","189890"
"rx-6750-xt","203800"
"rx-6800","289000"
"rx-6800-xt","319990"
"rx-6900-xt","379900"
"rx-6950-xt","389990"
"wx-2100","97910"
"wx-3100","96130"
"wx-3200","106820"
"wx-5100","191860"
"wx-8200","376090"
