"Name","Value"
"210","15525"
"gt-1030","34660"
"gt-710","21740"
"gt-730","26537"
"gtx-1050-ti","72640"
"gtx-1060","193750"
"gtx-1650","83590"
"gtx-1650-super","145800"
"gtx-1660","129602"
"gtx-1660-super","132500"
"gtx-1660-ti","125190"
"p1000","139877"
"p2000","214700"
"p2200","279500"
"p400","47380"
"p620","73480"
"r7-240","46786"
"rtx-2060","150690"
"rtx-2060-super","234280"
"rtx-3050","142300"
"rtx-3060","189000"
"rtx-3060-ti","232550"
"rtx-3070","269858"
"rtx-3070-ti","318400"
"rtx-3080","393260"
"rtx-3080-ti","531860"
"rtx-3090","759130"
"rtx-3090-ti","849999"
"rtx-4000","381900"
"rtx-5000","759714"
"rtx-6000","2171899"
"rtx-8000","3175301"
"rx-550","48900"
"rx-5500-xt","254768"
"rx-560","66990"
"rx-570","242938"
"rx-580","181256"
"rx-6400","72050"
"rx-6500-xt","83880"
"rx-6600","153090"
"rx-6600-xt","179989"
"rx-6650-xt","193719"
"rx-6700-xt","230230"
"rx-6750-xt","266290"
"rx-6800","345250"
"rx-6800-xt","391950"
"rx-6900-xt","410270"
"rx-6950-xt","520730"
"wx-2100","63790"
"wx-3100","97710"
"wx-3200","97990"
"wx-5100","211460"
