"Name","Value"
"210","14990"
"gt-1030","28210"
"gt-710","12550"
"gt-730","20780"
"gtx-1050-ti","69290"
"gtx-1060","174701"
"gtx-1650","83499"
"gtx-1650-super","115380"
"gtx-1660","164990"
"gtx-1660-super","169900"
"p1000","120460"
"p2000","168450"
"p2200","167754"
"p4000","304540"
"p620","63500"
"r7-240","27640"
"rtx-2060","199600"
"rtx-3070","499990"
"rtx-3080","899990"
"rtx-3090","1024210"
"rtx-4000","298040"
"rtx-5000","712340"
"rtx-6000","2011400"
"rtx-8000","2167150"
"rx-550","30349"
"rx-5500-xt","126320"
"rx-570","170930"
"rx-580","204300"
"rx-6800","539990"
"rx-6900-xt","609990"
"wx-2100","53490"
"wx-3200","71872"
"wx-4100","119340"
"wx-7100","283981"
