"Name","Value"
"210","23100"
"gt-1030","38890"
"gt-710","26683"
"gt-730","27066"
"gtx-1050-ti","75720"
"gtx-1060","193750"
"gtx-1650","81010"
"gtx-1650-super","159990"
"gtx-1660","136000"
"gtx-1660-super","140739"
"gtx-1660-ti","137917"
"p1000","132120"
"p2000","193049"
"p2200","238500"
"p400","52127"
"p620","72150"
"r7-240","43405"
"rtx-2060","159490"
"rtx-2060-super","252965"
"rtx-3050","154900"
"rtx-3060","194930"
"rtx-3060-ti","255990"
"rtx-3070","311510"
"rtx-3070-ti","332520"
"rtx-3080","418200"
"rtx-3080-ti","537860"
"rtx-3090","852550"
"rtx-4000","364490"
"rtx-5000","741120"
"rtx-6000","1549067"
"rtx-8000","2485964"
"rx-550","47990"
"rx-560","71500"
"rx-6500-xt","93000"
"rx-6600","163340"
"rx-6600-xt","208200"
"rx-6700-xt","288636"
"rx-6800","430330"
"rx-6800-xt","450100"
"rx-6900-xt","468250"
"wx-2100","74000"
"wx-3100","95900"
"wx-7100","399990"
