"Name","Value"
"gt-1030","35990"
"gt-710","14990"
"gt-730","22650"
"gtx-1050-ti","89990"
"gtx-1650","108500"
"gtx-1650-super","162000"
"gtx-1660","199995"
"gtx-1660-super","243100"
"gtx-1660-ti","224800"
"p1000","132591"
"p2000","170990"
"p2200","179798"
"p400","41830"
"p4000","329370"
"p620","63000"
"r7-240","32690"
"rtx-2060","265995"
"rtx-2060-super","386620"
"rtx-3060","375500"
"rtx-3070","589995"
"rtx-3080","899990"
"rtx-3090","1099990"
"rtx-4000","359890"
"rtx-5000","732590"
"rtx-6000","1561860"
"rtx-8000","2497520"
"rx-550","55330"
"rx-5500-xt","260920"
"rx-580","274890"
"rx-6700-xt","418990"
"rx-6800","584990"
"rx-6800-xt","609990"
"rx-6900-xt","662291"
"wx-2100","62390"
"wx-3100","126773"
