"Name","Value"
"210","14870"
"a310","40070"
"a380","49390"
"a580","77030"
"a750","88240"
"a770","119200"
"gt-1030","27540"
"gt-210","12390"
"gt-610","15030"
"gt-710","15800"
"gt-730","21670"
"gtx-1050","52720"
"gtx-1050-ti","62000"
"gtx-1650","59630"
"gtx-1660","99995"
"gtx-1660-super","123900"
"gtx-1660-ti","88040"
"p1000","131750"
"p2200","209019"
"p400","94344"
"r7-240","29000"
"rtx-2000","307690"
"rtx-2060","125995"
"rtx-3050","74210"
"rtx-3060","109370"
"rtx-3060-ti","149990"
"rtx-3070","177480"
"rtx-3070-ti","234999"
"rtx-3080","262720"
"rtx-3080-ti","303799"
"rtx-3090","506672"
"rtx-3090-ti","567589"
"rtx-4000","480684"
"rtx-4060","119286"
"rtx-4060-ti","150890"
"rtx-4070","223990"
"rtx-4070-super","248539"
"rtx-4070-ti","285400"
"rtx-4070-ti-super","346900"
"rtx-4080","443960"
"rtx-4080-super","449900"
"rtx-4090","758845"
"rtx-4500","1249000"
"rtx-5000","712470"
"rtx-6000","1307704"
"rtx-8000","2957579"
"rtx-a1000","181340"
"rtx-a2000","194180"
"rtx-a4000","432620"
"rtx-a4500","832683"
"rtx-a5000","1120187"
"rtx-a5500","2407360"
"rtx-a6000","1991350"
"rx-550","30800"
"rx-5500-xt","88049"
"rx-560","49190"
"rx-570","81480"
"rx-6400","50430"
"rx-6500-xt","63030"
"rx-6600","81770"
"rx-6600-xt","159990"
"rx-6650-xt","147140"
"rx-6700-xt","155000"
"rx-6750-xt","144990"
"rx-6800","163790"
"rx-6800-xt","206740"
"rx-6900-xt","413794"
"rx-6950-xt","279780"
"rx-7600","108990"
"rx-7600-xt","134990"
"rx-7700-xt","177413"
"rx-7800-xt","213303"
"rx-7900","255090"
"rx-7900-gre","240000"
"rx-7900-xt","321943"
"rx-7900-xtx","395000"
"t1000","133701"
"t400","62890"
"t600","311998"
"w5500","245590"
"w5700","93530"
"w6400","88990"
"w6600","119990"
"w7500","192320"
"w7600","267350"
"w7800","1015910"
"w7900","1673390"
"wx-3100","110575"
"wx-3200","50784"
"wx-5100","135509"
"wx-7100","392618"
"wx-8200","232860"
