"Name","Value"
"210","21650"
"gt-1030","39248"
"gt-710","27901"
"gt-730","24400"
"gtx-1050-ti","108990"
"gtx-1060","173030"
"gtx-1650","131990"
"gtx-1650-super","224990"
"gtx-1660","199990"
"gtx-1660-super","247978"
"gtx-1660-ti","231980"
"p1000","129100"
"p2000","214325"
"p2200","289760"
"p400","46730"
"p620","66370"
"r7-240","51780"
"rtx-2060","244370"
"rtx-2060-super","416270"
"rtx-2080-super",
"rtx-3060","307790"
"rtx-3060-ti","348590"
"rtx-3070","462279"
"rtx-3070-ti","537990"
"rtx-3080","576440"
"rtx-3080-ti","879990"
"rtx-3090","1234040"
"rtx-4000","370720"
"rtx-5000","759410"
"rtx-6000","1992770"
"rtx-8000","2888056"
"rx-550","58020"
"rx-560","123990"
"rx-6600","242240"
"rx-6600-xt","271640"
"rx-6700-xt","389840"
"rx-6800","589600"
"rx-6800-xt","579886"
"rx-6900-xt","601830"
"wx-2100","127378"
