"Name","Value"
"gt-1030","29990"
"gt-710","15940"
"gt-730","20980"
"gtx-1050-ti","77580"
"gtx-1650","95475"
"gtx-1650-super","136995"
"gtx-1660","134900"
"gtx-1660-super","174999"
"gtx-1660-ti","181690"
"p1000","129900"
"p2200","175138"
"p400","45020"
"p4000","350380"
"p620","69028"
"rtx-2060","188870"
"rtx-2060-super","323580"
"rtx-3060","237670"
"rtx-3060-ti","279900"
"rtx-3070","353056"
"rtx-3070-ti","407900"
"rtx-3080","549999"
"rtx-3080-ti","609099"
"rtx-3090","906890"
"rtx-4000","454770"
"rtx-5000","843120"
"rtx-6000","1588980"
"rtx-8000","997270"
"rx-550","56550"
"rx-5500-xt","221990"
"rx-560","69890"
"rx-5600-xt","288930"
"rx-5700","253580"
"rx-5700-xt","401560"
"rx-580","206980"
"rx-6700-xt","298799"
"rx-6800","513499"
"rx-6800-xt","498900"
"rx-6900-xt","541900"
"wx-2100","62390"
"wx-3100","165259"
"wx-4100","147990"
"wx-7100","187833"
"wx-8200","473680"
