"Name","Value"
"210","27470"
"a380","74640"
"a750","152350"
"a770","176610"
"gt-1030","41940"
"gt-710","22450"
"gt-730","28900"
"gtx-1050-ti","86120"
"gtx-1060","151170"
"gtx-1630","67300"
"gtx-1650","79690"
"gtx-1650-super","118884"
"gtx-1660","112041"
"gtx-1660-super","113750"
"gtx-1660-ti","119200"
"p1000","165668"
"p2000","252470"
"p2200","251330"
"p400","54990"
"r7-240","46786"
"rtx-2060","126090"
"rtx-2060-super","146990"
"rtx-3050","119990"
"rtx-3060","136320"
"rtx-3060-ti","196900"
"rtx-3070","243700"
"rtx-3070-ti","278381"
"rtx-3080","397190"
"rtx-3080-ti","504090"
"rtx-3090","719699"
"rtx-3090-ti",
"rtx-4000","473560"
"rtx-4080","592290"
"rtx-4090","874170"
"rtx-5000","679390"
"rx-550","37447"
"rx-560","82920"
"rx-580","74839"
"rx-6400","59660"
"rx-6500-xt","77500"
"rx-6600","114990"
"rx-6600-xt","132116"
"rx-6650-xt","151500"
"rx-6700","167000"
"rx-6700-xt","191168"
"rx-6750-xt","207600"
"rx-6800","272390"
"rx-6800-xt","328290"
"rx-6900-xt","367190"
"rx-6950-xt","390304"
"wx-2100","72780"
"wx-3100","95975"
"wx-3200","109480"
"wx-5100","194540"
"wx-8200","356690"
