"Name","Value"
"210","11990"
"gt-1030","28890"
"gt-710","15700"
"gt-730","21710"
"gtx-1050-ti","68340"
"gtx-1650","99900"
"gtx-1650-super","139870"
"gtx-1660","134900"
"gtx-1660-super","156790"
"gtx-1660-ti","153130"
"p1000","129900"
"p2000","186890"
"p2200","182290"
"p400","45100"
"p4000","352920"
"p620","74910"
"r7-240","32620"
"rtx-2060","171530"
"rtx-2060-super","214900"
"rtx-2080-super","480300"
"rtx-3060","244900"
"rtx-3060-ti","259589"
"rtx-3070","305620"
"rtx-3070-ti","389900"
"rtx-3080","480299"
"rtx-3080-ti","554860"
"rtx-3090","796890"
"rtx-5000","739990"
"rtx-6000","1579940"
"rtx-8000","2533310"
"rx-550","55090"
"rx-5500-xt","209940"
"rx-560","69890"
"rx-5600-xt","304980"
"rx-570","109900"
"rx-5700-xt","399139"
"rx-580","184150"
"rx-6700-xt","289990"
"rx-6800","449900"
"rx-6800-xt","455560"
"rx-6900-xt","533610"
"wx-2100","63190"
"wx-3100","144400"
"wx-8200","473680"
