"Name","Value"
"210","15930"
"a310","43360"
"a380","53900"
"a580","77990"
"a750","92790"
"a770","127990"
"gt-1030","27590"
"gt-210","13260"
"gt-610","16090"
"gt-710","17020"
"gt-730","21010"
"gtx-1050-ti","71690"
"gtx-1630",
"gtx-1650","60290"
"gtx-1660","110330"
"gtx-1660-super","106560"
"gtx-1660-ti","107986"
"p1000","120190"
"p2000","229039"
"p2200","289110"
"p400","76234"
"r7-240","29620"
"rtx-2000","326660"
"rtx-2060","129995"
"rtx-2060-super","233590"
"rtx-3050","76090"
"rtx-3060","109990"
"rtx-3060-ti","304178"
"rtx-3070","197660"
"rtx-3070-ti","222190"
"rtx-3080","324590"
"rtx-3080-ti","354180"
"rtx-3090","506672"
"rtx-3090-ti","567589"
"rtx-4000","475209"
"rtx-4060","126740"
"rtx-4060-ti","153990"
"rtx-4070","226890"
"rtx-4070-super","255790"
"rtx-4070-ti","308900"
"rtx-4070-ti-super","346900"
"rtx-4080","437400"
"rtx-4080-super","452090"
"rtx-4090","763690"
"rtx-4500","1249290"
"rtx-5000","959084"
"rtx-6000","1292385"
"rtx-8000","3129567"
"rtx-a2000","220080"
"rtx-a4000","445093"
"rtx-a4500","756960"
"rtx-a5000","1099828"
"rtx-a5500","2288930"
"rtx-a6000","2029400"
"rx-550","30990"
"rx-5500-xt","87937"
"rx-560","47828"
"rx-570","81070"
"rx-6400","52400"
"rx-6500-xt","61560"
"rx-6600","81790"
"rx-6600-xt","143020"
"rx-6700","126990"
"rx-6700-xt","158790"
"rx-6750-xt","152999"
"rx-6800","163490"
"rx-6800-xt","204999"
"rx-6900-xt","341360"
"rx-6950-xt","387758"
"rx-7600","106990"
"rx-7600-xt","148720"
"rx-7700-xt","182490"
"rx-7800-xt","206990"
"rx-7900","243890"
"rx-7900-gre","250170"
"rx-7900-xt","311510"
"rx-7900-xtx","404400"
"t1000","134050"
"t400","52901"
"t600","137229"
"w5500","149990"
"w5700","109884"
"w6400","93990"
"w6600","121465"
"w6800","652280"
"w7500","192400"
"w7600","266470"
"w7800","1047290"
"w7900","1640590"
"wx-2100","89828"
"wx-3100","126691"
"wx-3200","58070"
"wx-5100","141322"
"wx-7100","390225"
"wx-8200","307065"
