"Name","Value"
"gt-1030","29990"
"gt-710","14900"
"gt-730","25620"
"gtx-1050-ti","119900"
"gtx-1060","189140"
"gtx-1650","119900"
"gtx-1650-super","145900"
"gtx-1660","159900"
"gtx-1660-super","191900"
"gtx-1660-ti","195900"
"p1000","137270"
"p2200","205226"
"p400","46510"
"p4000","418250"
"p620","68460"
"rtx-2060","252900"
"rtx-2060-super","398882"
"rtx-3060","306530"
"rtx-3060-ti","339999"
"rtx-3070","349628"
"rtx-3070-ti","530090"
"rtx-3080","576440"
"rtx-3080-ti","799990"
"rtx-3090","1299990"
"rtx-4000","391150"
"rtx-5000","888490"
"rtx-6000","2023460"
"rtx-8000","2875173"
"rx-550","69990"
"rx-5500-xt","193900"
"rx-560","81530"
"rx-6600","263160"
"rx-6600-xt","240900"
"rx-6700-xt","430587"
"rx-6800","639990"
"rx-6800-xt","663310"
"rx-6900-xt","632700"
"wx-3100","89310"
"wx-5100","173180"
"wx-7100","516956"
"wx-8200","442900"
