"Name","Value"
"210","12620"
"gt-1030","29899"
"gt-710","12870"
"gt-730","22880"
"gtx-1050-ti","74899"
"gtx-1060","170093"
"gtx-1650","99990"
"gtx-1650-super","138410"
"gtx-1660","209995"
"gtx-1660-super","220690"
"p1000","121170"
"p2000","165990"
"p2200","180090"
"p400","42370"
"p4000","308700"
"p620","65390"
"r7-240","35040"
"rtx-2060","225260"
"rtx-2080-super","529820"
"rtx-3060","335000"
"rtx-3060-ti","399000"
"rtx-3070","519920"
"rtx-3080","850000"
"rtx-3090","1039870"
"rtx-4000","374290"
"rtx-5000","744540"
"rtx-6000","1997790"
"rtx-8000","2573470"
"rx-550","44990"
"rx-5500-xt","264970"
"rx-570","224400"
"rx-5700-xt","459000"
"rx-580","199000"
"rx-6700-xt","408999"
"rx-6800","524990"
"rx-6800-xt","594900"
"rx-6900-xt","669900"
