"Name","Value"
"210","14830"
"gt-1030","34090"
"gt-710","23540"
"gt-730","26710"
"gtx-1050-ti","69908"
"gtx-1060","193750"
"gtx-1650","80900"
"gtx-1650-super","127370"
"gtx-1660","136810"
"gtx-1660-super","135490"
"gtx-1660-ti","142070"
"p1000","130730"
"p2000","204031"
"p2200","249300"
"p400","40531"
"p620","73480"
"r7-240","46786"
"rtx-2060","158490"
"rtx-2060-super","234300"
"rtx-3050","144010"
"rtx-3050-ti","166150"
"rtx-3060","197860"
"rtx-3060-ti","253690"
"rtx-3070","299590"
"rtx-3070-ti","331400"
"rtx-3080","411000"
"rtx-3080-ti","530270"
"rtx-3090","774080"
"rtx-3090-ti","958390"
"rtx-4000","385670"
"rtx-5000","754130"
"rtx-6000","2008900"
"rtx-8000","2666509"
"rx-550","47990"
"rx-5500-xt","256140"
"rx-560","68390"
"rx-580","188043"
"rx-6500-xt","84450"
"rx-6600","161120"
"rx-6600-xt","182170"
"rx-6700-xt","275290"
"rx-6800","409200"
"rx-6800-xt","431300"
"rx-6900-xt","489700"
"wx-2100","67790"
"wx-3100","90030"
"wx-3200","90950"
