"Name","Value"
"gt-1030","34990"
"gt-710","15123"
"gt-730","24990"
"gtx-1050-ti","94990"
"gtx-1650","104900"
"gtx-1660","189995"
"gtx-1660-super","238980"
"p1000","130050"
"p2000","171340"
"p2200","179798"
"p400","41830"
"p4000","328640"
"p620","63000"
"r7-240","32690"
"rtx-2060","265995"
"rtx-2060-super","373710"
"rtx-3060","375500"
"rtx-3070","589995"
"rtx-3080","899990"
"rtx-3090","1195000"
"rtx-4000","375480"
"rtx-5000","732590"
"rtx-6000","1565030"
"rtx-8000","2502030"
"rx-550","55100"
"rx-5500-xt","260920"
"rx-580","278810"
"rx-6700-xt","419990"
"rx-6800","665270"
"rx-6800-xt","599990"
"rx-6900-xt","662291"
"wx-2100","62690"
"wx-3100","126773"
"wx-3200","2793060"
