"Name","Value"
"210","20980"
"a380","65040"
"a750","119070"
"a770","142090"
"gt-1030","32160"
"gt-710","18600"
"gt-730","26530"
"gtx-1050-ti","68900"
"gtx-1060","99900"
"gtx-1630","53890"
"gtx-1650","68000"
"gtx-1650-super","106253"
"gtx-1660","99919"
"gtx-1660-super","97330"
"gtx-1660-ti","100990"
"p1000","161171"
"p2000","222210"
"p2200","225210"
"p400","53360"
"r7-240","28060"
"rtx-2060","114390"
"rtx-2060-super","161990"
"rtx-3050","113900"
"rtx-3060","125660"
"rtx-3060-ti","174390"
"rtx-3070","221320"
"rtx-3070-ti","248410"
"rtx-3080","334110"
"rtx-3080-ti","799990"
"rtx-3090","648990"
"rtx-4000","426680"
"rtx-4070-ti","359900"
"rtx-4080","532920"
"rtx-4090","727870"
"rtx-5000","699770"
"rtx-6000",
"rtx-a2000","198049"
"rtx-a4000","436580"
"rtx-a4500","645900"
"rtx-a5000","730781"
"rtx-a5500","1994303"
"rtx-a6000","2399660"
"rx-550","34090"
"rx-560","55430"
"rx-570","145990"
"rx-580","164990"
"rx-6400","57800"
"rx-6500-xt","68790"
"rx-6600","115320"
"rx-6600-xt","130000"
"rx-6650-xt","128690"
"rx-6700","136050"
"rx-6700-xt","166000"
"rx-6750-xt","184000"
"rx-6800","246290"
"rx-6800-xt","269900"
"rx-6900-xt","349900"
"rx-6950-xt","346200"
"rx-7900-xt","372820"
"rx-7900-xtx","478360"
"wx-2100","77120"
"wx-3100","91516"
"wx-3200","80077"
"wx-5100","130312"
"wx-8200","346580"
