"Name","Value"
"210","12600"
"gt-1030","33090"
"gt-710","12930"
"gt-730","22650"
"gtx-1050-ti","74899"
"gtx-1060","169762"
"gtx-1650","89500"
"gtx-1650-super","142601"
"gtx-1660","187510"
"gtx-1660-super","195990"
"p1000","121900"
"p2000","156590"
"p2200","171381"
"p400","43710"
"p4000","311821"
"p620","65658"
"r7-240",
"rtx-2060","283134"
"rtx-2060-super","281401"
"rtx-2080-super",
"rtx-3060","344040"
"rtx-3070","559000"
"rtx-3080","1001360"
"rtx-3090","1145999"
"rtx-4000","370100"
"rtx-5000","740000"
"rtx-6000",
"rtx-8000",
"rx-550","42499"
"rx-570",
"rx-5700-xt","529430"
"rx-580","229667"
"rx-6700-xt","618330"
"rx-6800","519990"
"rx-6800-xt","589990"
"rx-6900-xt","683629"
"wx-2100","129569"
"wx-3100","172711"
"wx-3200","79700"
