"Name","Value"
"210","26890"
"a750","131270"
"a770","178390"
"gt-1030","38820"
"gt-710","20720"
"gt-730","28600"
"gtx-1050-ti","79100"
"gtx-1060","151170"
"gtx-1630","69390"
"gtx-1650","79940"
"gtx-1650-super","103480"
"gtx-1660","110681"
"gtx-1660-super","113750"
"gtx-1660-ti","116460"
"p1000","162476"
"p2000","226270"
"p2200","241800"
"p400","54990"
"p620","82680"
"rtx-2060","129050"
"rtx-2060-super","162778"
"rtx-3050","129900"
"rtx-3060","134090"
"rtx-3060-ti","198025"
"rtx-3070","239990"
"rtx-3070-ti","276301"
"rtx-3080","401590"
"rtx-3080-ti","625060"
"rtx-3090","744890"
"rtx-4000","464210"
"rtx-4080","582340"
"rtx-4090","789100"
"rtx-5000","691600"
"rx-550","36763"
"rx-560","74170"
"rx-580","74052"
"rx-6400","66500"
"rx-6500-xt","82070"
"rx-6600","130580"
"rx-6600-xt","139200"
"rx-6650-xt","147500"
"rx-6700","154990"
"rx-6700-xt","189890"
"rx-6750-xt","205820"
"rx-6800","311120"
"rx-6800-xt","316990"
"rx-6900-xt","449990"
"rx-6950-xt","391090"
"rx-7900-xt","532490"
"wx-2100","97910"
"wx-3100","101190"
"wx-3200","106820"
"wx-5100","171060"
"wx-8200","376090"
