"Name","Value"
"210","15700"
"a310","44990"
"a380","53900"
"a580","78310"
"a750","88990"
"a770","124990"
"gt-1030","27060"
"gt-210","13260"
"gt-610","16090"
"gt-710","16270"
"gt-730","21000"
"gtx-1630","86205"
"gtx-1650","56326"
"gtx-1660","107510"
"gtx-1660-super","105429"
"gtx-1660-ti","240703"
"p1000","119990"
"p2000","225560"
"p2200","284717"
"p400","64860"
"r7-240","29670"
"rtx-2000","321850"
"rtx-2060","129995"
"rtx-2060-super","227100"
"rtx-3050","74600"
"rtx-3060","109990"
"rtx-3070","199990"
"rtx-3070-ti","230890"
"rtx-3080","314858"
"rtx-3080-ti","409990"
"rtx-3090","959000"
"rtx-4000","453807"
"rtx-4060","120300"
"rtx-4060-ti","151300"
"rtx-4070","226890"
"rtx-4070-super","255790"
"rtx-4070-ti","284990"
"rtx-4070-ti-super","346900"
"rtx-4080","413200"
"rtx-4080-super","447190"
"rtx-4090","695818"
"rtx-4500","1125210"
"rtx-5000","925457"
"rtx-6000","1288537"
"rtx-8000","2856508"
"rtx-a2000","220080"
"rtx-a4000","420077"
"rtx-a4500","849380"
"rtx-a5000","1057801"
"rtx-a5500","2269790"
"rtx-a6000","2137680"
"rx-550","30990"
"rx-5500-xt","87861"
"rx-560","42734"
"rx-570","81290"
"rx-5700","146841"
"rx-580","64220"
"rx-6400","52710"
"rx-6500-xt","62499"
"rx-6600","81790"
"rx-6600-xt","149995"
"rx-6700","126990"
"rx-6700-xt","154990"
"rx-6750-xt","154890"
"rx-6800","161790"
"rx-6800-xt","216117"
"rx-6900-xt","254999"
"rx-7600","107990"
"rx-7600-xt","148140"
"rx-7700-xt","173590"
"rx-7800-xt","204990"
"rx-7900","249991"
"rx-7900-gre","245130"
"rx-7900-xt","315950"
"rx-7900-xtx","409000"
"t1000","134990"
"t400","52901"
"t600","127036"
"w5500","133557"
"w5700","104162"
"w6400","94990"
"w6600","113275"
"w6800","595820"
"w7500","198400"
"w7600","274985"
"w7800","1128271"
"w7900","1790668"
"wx-2100","88463"
"wx-3100","114083"
"wx-3200","66499"
"wx-5100","123932"
"wx-7100","375977"
"wx-8200","311105"
