"Name","Value"
"gt-1030","29990"
"gt-710","18099"
"gt-730","24430"
"gtx-1050-ti","95500"
"gtx-1650","104900"
"gtx-1650-super","187760"
"gtx-1660","171041"
"gtx-1660-super","236899"
"gtx-1660-ti","234490"
"p1000","129900"
"p2000","203910"
"p2200","309560"
"p400","45910"
"p4000","458020"
"p620","69340"
"rtx-2060","224990"
"rtx-3060","249990"
"rtx-3060-ti","309000"
"rtx-3070","349628"
"rtx-3070-ti","446880"
"rtx-3080","516490"
"rtx-3080-ti","687460"
"rtx-3090","949990"
"rtx-4000","360340"
"rtx-5000","693660"
"rtx-8000","2547540"
"rx-550","63430"
"rx-5500-xt","245890"
"rx-580","224990"
"rx-6600-xt","280995"
"rx-6700-xt","364990"
"rx-6800","559890"
"rx-6800-xt","575590"
"rx-6900-xt","584403"
"wx-3100","71990"
"wx-5100","170581"
"wx-7100","497383"
"wx-8200","489360"
