"Name","Value"
"210","15310"
"a380","50370"
"a580","69830"
"a750","89690"
"a770","115990"
"gt-1030","27457"
"gt-710","16300"
"gt-730","20340"
"gtx-1050-ti","71210"
"gtx-1630","48140"
"gtx-1650","60570"
"gtx-1660","114500"
"gtx-1660-super","106560"
"gtx-1660-ti","108000"
"p1000","115170"
"p2000","228186"
"p2200","288032"
"p400","59900"
"r7-240","28870"
"rtx-2060","129995"
"rtx-2060-super","230900"
"rtx-3050","78790"
"rtx-3060","109990"
"rtx-3060-ti","150990"
"rtx-3070","189990"
"rtx-3070-ti","249670"
"rtx-3080","319890"
"rtx-3080-ti","360080"
"rtx-3090","638446"
"rtx-3090-ti","720224"
"rtx-4000","441090"
"rtx-4060","120560"
"rtx-4060-ti","152300"
"rtx-4070","227100"
"rtx-4070-super","255790"
"rtx-4070-ti","303580"
"rtx-4070-ti-super","360690"
"rtx-4080","457070"
"rtx-4080-super","465990"
"rtx-4090","759990"
"rtx-4500","1204450"
"rtx-5000","939148"
"rtx-6000","1283706"
"rtx-8000","3112393"
"rtx-a2000","226383"
"rtx-a4000","423585"
"rtx-a4500","708900"
"rtx-a5000","1058199"
"rtx-a6000","2179319"
"rx-550","30990"
"rx-560","48035"
"rx-580","124900"
"rx-6400","51540"
"rx-6500-xt","62990"
"rx-6600","87890"
"rx-6600-xt","134464"
"rx-6650-xt","168990"
"rx-6700","117190"
"rx-6700-xt","146990"
"rx-6750-xt","151990"
"rx-6800","165590"
"rx-6800-xt","220990"
"rx-6900-xt","360689"
"rx-6950-xt","387758"
"rx-7600","111770"
"rx-7600-xt","129450"
"rx-7700-xt","183130"
"rx-7800-xt","218390"
"rx-7900","240010"
"rx-7900-gre","268000"
"rx-7900-xt","324490"
"rx-7900-xtx","419590"
"w7600","268790"
"w7800","1118190"
"w7900","1789990"
"wx-2100","89712"
"wx-3100","116205"
"wx-3200","67599"
"wx-5100","171818"
"wx-7100","380149"
"wx-8200","318850"
