"Name","Value"
"210","19240"
"gt-1030","41080"
"gt-710","22522"
"gt-730","27600"
"gtx-1050-ti","79897"
"gtx-1060","193750"
"gtx-1630","68190"
"gtx-1650","81170"
"gtx-1650-super","159990"
"gtx-1660","114550"
"gtx-1660-super","118390"
"gtx-1660-ti","127995"
"p1000","146160"
"p2000","217550"
"p2200","240870"
"p400","44900"
"p620","72901"
"r7-240","46786"
"rtx-2060","138765"
"rtx-2060-super","178890"
"rtx-3050","135430"
"rtx-3060","168980"
"rtx-3060-ti","214230"
"rtx-3070","253230"
"rtx-3070-ti","280890"
"rtx-3080","371640"
"rtx-3080-ti","440376"
"rtx-3090","497500"
"rtx-3090-ti","606500"
"rtx-4000","429920"
"rtx-5000","759714"
"rtx-8000","3322221"
"rx-550","59900"
"rx-560","66990"
"rx-580","96931"
"rx-6400","71790"
"rx-6500-xt","86397"
"rx-6600","139570"
"rx-6600-xt","170850"
"rx-6650-xt","182840"
"rx-6700-xt","182350"
"rx-6750-xt","249900"
"rx-6800","275000"
"rx-6800-xt","329900"
"rx-6900-xt","382500"
"rx-6950-xt","509850"
"wx-2100","70690"
"wx-3100","100090"
"wx-3200","80100"
"wx-5100","226906"
"wx-8200","458200"
