"Name","Value"
"210","15500"
"a310",
"a380","53590"
"a580","77980"
"a750","88490"
"a770","120869"
"gt-1030","27990"
"gt-210","13330"
"gt-610","16170"
"gt-710","17050"
"gt-730","21110"
"gtx-1050-ti","69270"
"gtx-1650","59710"
"gtx-1660","105990"
"gtx-1660-super","106560"
"gtx-1660-ti","98780"
"p1000","121960"
"p2000","229398"
"p2200","289561"
"p400","76137"
"r7-240","29550"
"rtx-2000","320250"
"rtx-2060","129995"
"rtx-2060-super","183030"
"rtx-3050","74590"
"rtx-3060","109990"
"rtx-3060-ti","321448"
"rtx-3070","199990"
"rtx-3070-ti","234999"
"rtx-3080","309713"
"rtx-3080-ti","354760"
"rtx-3090","750000"
"rtx-4000","461533"
"rtx-4060","121520"
"rtx-4060-ti","147490"
"rtx-4070","224200"
"rtx-4070-super","252780"
"rtx-4070-ti","293060"
"rtx-4070-ti-super","334900"
"rtx-4080","429360"
"rtx-4080-super","448390"
"rtx-4090","738900"
"rtx-4500","1209990"
"rtx-5000","927933"
"rtx-6000","1284856"
"rtx-8000","2838127"
"rtx-a2000","220080"
"rtx-a4000","441590"
"rtx-a4500","799282"
"rtx-a5000","1090900"
"rtx-a5500","2247635"
"rtx-a6000","2098755"
"rx-550","30800"
"rx-5500-xt","87650"
"rx-560","47915"
"rx-570","80430"
"rx-5700","288900"
"rx-580","48180"
"rx-6400","50030"
"rx-6500-xt","61450"
"rx-6600","81790"
"rx-6600-xt","159990"
"rx-6700-xt","172739"
"rx-6750-xt","149990"
"rx-6800","163790"
"rx-6800-xt","199989"
"rx-6900-xt","463901"
"rx-6950-xt",
"rx-7600","109990"
"rx-7600-xt","141880"
"rx-7700-xt","178090"
"rx-7800-xt","209490"
"rx-7900-gre","243700"
"rx-7900-xt","304900"
"rx-7900-xtx","405000"
"t1000","133080"
"t400","52901"
"t600","136003"
"w5500","193690"
"w5700","107763"
"w6400","88990"
"w6600","118990"
"w6800","654996"
"w7500","183770"
"w7600","254540"
"w7800","1015590"
"w7900","1590980"
"wx-2100","89968"
"wx-3100","133783"
"wx-3200","55480"
"wx-5100","129311"
"wx-7100","376781"
"wx-8200","272875"
