"Name","Value"
"210","19850"
"gt-1030","41130"
"gt-710","21650"
"gt-730","27440"
"gtx-1050-ti","70450"
"gtx-1060","154250"
"gtx-1630","71800"
"gtx-1650","74550"
"gtx-1650-super","119899"
"gtx-1660","113840"
"gtx-1660-super","114990"
"gtx-1660-ti","122650"
"p1000","167990"
"p2000","226260"
"p2200","231350"
"p400","54990"
"p620","93200"
"r7-240","46786"
"rtx-2060","125407"
"rtx-2060-super","142460"
"rtx-3050","119900"
"rtx-3060","152714"
"rtx-3060-ti","192024"
"rtx-3070","252990"
"rtx-3070-ti","293610"
"rtx-3080","355600"
"rtx-3080-ti","429990"
"rtx-3090","505920"
"rtx-3090-ti","623585"
"rtx-4000","453510"
"rtx-4090","888490"
"rtx-5000","692191"
"rx-550","46510"
"rx-560","67843"
"rx-580","75025"
"rx-6400","73463"
"rx-6500-xt","86330"
"rx-6600","121260"
"rx-6600-xt","151000"
"rx-6650-xt","155462"
"rx-6700","174090"
"rx-6700-xt","209690"
"rx-6750-xt","227290"
"rx-6800","249900"
"rx-6800-xt","292940"
"rx-6900-xt","349990"
"rx-6950-xt","404000"
"wx-2100","73550"
"wx-3100","97890"
"wx-3200","100970"
"wx-5100","193440"
"wx-8200","380190"
