"Name","Value"
"210","17301"
"a380","48260"
"a750","105640"
"a770","127190"
"gt-1030","29800"
"gt-710","17190"
"gt-730","21040"
"gtx-1050-ti","59990"
"gtx-1630","48900"
"gtx-1650","62990"
"gtx-1660","96000"
"gtx-1660-super","91230"
"gtx-1660-ti","117690"
"p1000","120142"
"p2000","236390"
"p2200","237040"
"p400","51900"
"r7-240","31560"
"rtx-2060","64900"
"rtx-2060-super","218288"
"rtx-3050","89690"
"rtx-3060","115990"
"rtx-3060-ti","149000"
"rtx-3070","169999"
"rtx-3070-ti","226560"
"rtx-3080","318093"
"rtx-3080-ti","509990"
"rtx-3090","680790"
"rtx-4000","713790"
"rtx-4060","125255"
"rtx-4060-ti","165590"
"rtx-4070","253230"
"rtx-4070-ti","343290"
"rtx-4080","484900"
"rtx-4090","703090"
"rtx-5000","831590"
"rtx-a2000","207526"
"rtx-a4000","211773"
"rtx-a4500","501520"
"rtx-a5000","1032673"
"rtx-a6000","1953990"
"rx-550","31070"
"rx-560","38110"
"rx-580","124900"
"rx-6400","58500"
"rx-6500-xt","69100"
"rx-6600","81760"
"rx-6600-xt","149990"
"rx-6650-xt","99950"
"rx-6700","121900"
"rx-6700-xt","142928"
"rx-6750-xt","165900"
"rx-6800","204020"
"rx-6800-xt","231370"
"rx-6900-xt","278400"
"rx-6950-xt","353840"
"rx-7600","114830"
"rx-7700-xt","202950"
"rx-7800-xt","230990"
"rx-7900-xt","339900"
"rx-7900-xtx","405590"
"w7600","275217"
"w7800","1120170"
"w7900","1857580"
"wx-3200","74240"
"wx-5100","95641"
