"Name","Value"
"210","13300"
"gt-1030","28640"
"gt-710","12680"
"gt-730","21580"
"gtx-1050-ti","72990"
"gtx-1060","169762"
"gtx-1650","84990"
"gtx-1650-super","180100"
"gtx-1660","182000"
"gtx-1660-super","216520"
"p1000","120574"
"p2000","156590"
"p2200","157886"
"p400","41750"
"p4000","307560"
"p620","65900"
"r7-240","32310"
"rtx-2060","279990"
"rtx-3060","298899"
"rtx-3070","500000"
"rtx-3080",
"rtx-3090","1050000"
"rtx-4000","350200"
"rtx-5000","737180"
"rtx-6000","2061280"
"rx-550","36000"
"rx-5700-xt","459000"
"rx-580","231920"
"rx-6800","539990"
"rx-6800-xt","588869"
"rx-6900-xt","622780"
"wx-2100","55290"
"wx-3100","172909"
"wx-3200","79710"
