"Name","Value"
"210","20680"
"gt-1030","34990"
"gt-710","15123"
"gt-730","25591"
"gtx-1050-ti","87990"
"gtx-1650","104900"
"gtx-1650-super","162725"
"gtx-1660","194990"
"gtx-1660-super","198710"
"gtx-1660-ti","364140"
"p1000","13590"
"p2000","175110"
"p2200","178905"
"p400","42780"
"p4000","325820"
"p620","63000"
"r7-240","32690"
"rtx-2060","244560"
"rtx-2060-super","384950"
"rtx-3060","335900"
"rtx-3070","589990"
"rtx-3080","879990"
"rtx-3090","1299990"
"rtx-4000","373020"
"rtx-5000","732590"
"rtx-6000","1558520"
"rtx-8000","2491390"
"rx-550","49990"
"rx-5500-xt","260920"
"rx-580","256420"
"rx-6700-xt","409900"
"rx-6800","666840"
"rx-6800-xt","649990"
"rx-6900-xt","662330"
"wx-2100","61890"
"wx-3100","125637"
"wx-3200","2737110"
