"Name","Value"
"210","20880"
"a380","64700"
"a750","114620"
"a770","133510"
"gt-1030","30670"
"gt-710","19190"
"gt-730","25950"
"gtx-1050-ti","72990"
"gtx-1060","99900"
"gtx-1630","55400"
"gtx-1650","64200"
"gtx-1650-super","109899"
"gtx-1660","104202"
"gtx-1660-super","93920"
"gtx-1660-ti","93409"
"p1000","167422"
"p2000","226250"
"p2200","240470"
"p400","54990"
"r7-240","26080"
"rtx-2060","112990"
"rtx-3050","113490"
"rtx-3060","121390"
"rtx-3060-ti","173190"
"rtx-3070","219990"
"rtx-3070-ti","231020"
"rtx-3080","332730"
"rtx-3080-ti","514678"
"rtx-3090","621900"
"rtx-4000","441929"
"rtx-4070-ti","377990"
"rtx-4080","508850"
"rtx-4090","692990"
"rtx-5000","699770"
"rtx-6000","2135389"
"rtx-a2000","216220"
"rtx-a4000","436580"
"rtx-a4500","671120"
"rtx-a5000","1125720"
"rtx-a5500","1507120"
"rtx-a6000","2462900"
"rx-550","34890"
"rx-560","54440"
"rx-570","145370"
"rx-580","164990"
"rx-6400","56770"
"rx-6500-xt","67056"
"rx-6600","105090"
"rx-6600-xt","129040"
"rx-6650-xt","127800"
"rx-6700","142990"
"rx-6700-xt","169890"
"rx-6750-xt","174600"
"rx-6800","217700"
"rx-6800-xt","269900"
"rx-6900-xt","336901"
"rx-6950-xt","311290"
"rx-7900-xt","373952"
"rx-7900-xtx","460000"
"wx-3100","96385"
"wx-3200","83944"
"wx-5100","137250"
"wx-8200","343899"
