"Name","Value"
"210","12070"
"gt-1030","27736"
"gt-710","11179"
"gt-730","20810"
"gtx-1050-ti","67900"
"gtx-1060","169762"
"gtx-1650","81887"
"gtx-1660","222225"
"gtx-1660-super","202590"
"p1000","121170"
"p2000","156280"
"p2200","156830"
"p400","41168"
"p4000","309270"
"p620","65710"
"r7-240","27870"
"rtx-2060","249990"
"rtx-3070","629990"
"rtx-3080","987990"
"rtx-3090",
"rtx-4000","418680"
"rtx-5000","760777"
"rtx-6000",
"rtx-8000",
"rx-550","30349"
"rx-5500-xt","159990"
"rx-570",
"rx-5700-xt",
"rx-580","120638"
"rx-6800-xt","636249"
"rx-6900-xt","639990"
"wx-2100","53290"
"wx-3200","76990"
"wx-4100","119456"
"wx-7100","283784"
