"Name","Value"
"210","14990"
"gt-1030","27390"
"gt-710","12550"
"gt-730","17690"
"gtx-1050-ti","69290"
"gtx-1060","174701"
"gtx-1650","79990"
"gtx-1650-super","104990"
"gtx-1660","123900"
"gtx-1660-super","145000"
"m4000","290799"
"p1000","130673"
"p2000","170150"
"p2200","171670"
"p4000","297090"
"p620","65030"
"r7-240","27700"
"rtx-2060","199600"
"rtx-2080","339900"
"rtx-3070","379900"
"rtx-3080","874900"
"rtx-3090","924900"
"rtx-4000","344058"
"rtx-5000","848090"
"rtx-6000","2015620"
"rtx-8000","2064660"
"rx-550","30349"
"rx-5500-xt","126370"
"rx-570","140000"
"rx-5700","364060"
"rx-5700-xt","364060"
"rx-580","135990"
"rx-6800","459990"
"rx-6900-xt","602690"
"wx-2100","53490"
"wx-3200","72140"
"wx-4100","120130"
"wx-5100","167570"
"wx-7100","281330"
