"Name","Value"
"210","15087"
"a380","57650"
"a750","97290"
"a770","116690"
"gt-1030","30420"
"gt-710","16490"
"gt-730","21700"
"gtx-1050-ti","65620"
"gtx-1060","79900"
"gtx-1630","48900"
"gtx-1650","59390"
"gtx-1660","97990"
"gtx-1660-super","92175"
"gtx-1660-ti","105400"
"p1000","129053"
"p2000","236390"
"p2200","220920"
"p400","44540"
"r7-240","30860"
"rtx-2060","96700"
"rtx-2060-super","210730"
"rtx-3050","90610"
"rtx-3060","113990"
"rtx-3060-ti","144565"
"rtx-3070","169999"
"rtx-3070-ti","209180"
"rtx-3080","261490"
"rtx-3080-ti","569900"
"rtx-3090","559000"
"rtx-4000","559815"
"rtx-4060","124530"
"rtx-4060-ti","164390"
"rtx-4070","249530"
"rtx-4070-ti","341930"
"rtx-4080","477200"
"rtx-4090","669990"
"rtx-5000","837610"
"rtx-a2000","206300"
"rtx-a4000","207391"
"rtx-a4500","479690"
"rtx-a5000","914090"
"rtx-a6000","2049660"
"rx-550","31330"
"rx-560","34810"
"rx-580","149990"
"rx-6400","56420"
"rx-6500-xt","67700"
"rx-6600","83640"
"rx-6600-xt","156880"
"rx-6650-xt","97427"
"rx-6700","123870"
"rx-6700-xt","137990"
"rx-6750-xt","156830"
"rx-6800","209390"
"rx-6800-xt","231600"
"rx-6900-xt","308150"
"rx-6950-xt","315650"
"rx-7600","111760"
"rx-7900-xt","339280"
"rx-7900-xtx","409990"
"w7800","1103590"
"w7900","1765990"
"wx-3100","110900"
"wx-3200","74150"
"wx-5100","110288"
"wx-7100","357000"
"wx-8200","436990"
