"Name","Value"
"210","12650"
"gt-1030","33660"
"gt-710","12930"
"gt-730","22650"
"gtx-1050-ti","74899"
"gtx-1060","169762"
"gtx-1650","89500"
"gtx-1650-super","139830"
"gtx-1660","170140"
"gtx-1660-super","215700"
"p1000","116125"
"p2000","156590"
"p2200","171381"
"p400","43307"
"p4000","308700"
"p620","65900"
"r7-240","30660"
"rtx-2060","283000"
"rtx-3060","329990"
"rtx-3060-ti","445000"
"rtx-3070","539000"
"rtx-3080","1001100"
"rtx-3090","1145999"
"rtx-4000","366400"
"rtx-5000","732600"
"rx-550","46990"
"rx-5700-xt","459000"
"rx-580","199000"
"rx-6700-xt","524870"
"rx-6800","454990"
"rx-6800-xt","519990"
"rx-6900-xt","676860"
"wx-2100","129893"
"wx-3100","173144"
"wx-3200","79700"
