"Name","Value"
"210","15574"
"gt-1030","40280"
"gt-710","22162"
"gt-730","24000"
"gtx-1050-ti","73235"
"gtx-1060","193750"
"gtx-1650","84310"
"gtx-1650-super","145800"
"gtx-1660","119999"
"gtx-1660-super","127300"
"gtx-1660-ti","125890"
"p1000","133700"
"p2200","279500"
"p400","45150"
"p620","72901"
"r7-240","46786"
"rtx-2060","146930"
"rtx-2060-super","215990"
"rtx-3050","142090"
"rtx-3060","184203"
"rtx-3060-ti","219900"
"rtx-3070","258974"
"rtx-3070-ti","303048"
"rtx-3080","364222"
"rtx-3080-ti","514890"
"rtx-3090","665590"
"rtx-3090-ti","828748"
"rtx-4000","383260"
"rtx-5000","753790"
"rtx-6000","2188900"
"rx-550","55231"
"rx-5500-xt","245040"
"rx-560","66900"
"rx-570","243715"
"rx-6400","69201"
"rx-6500-xt","79099"
"rx-6600","138900"
"rx-6600-xt","150000"
"rx-6650-xt","184418"
"rx-6700-xt","218900"
"rx-6750-xt","231990"
"rx-6800","332000"
"rx-6800-xt","376770"
"rx-6900-xt","388499"
"rx-6950-xt","474900"
"wx-2100","64490"
"wx-3100","100086"
"wx-3200","52686"
"wx-5100","216717"
