"Name","Value"
"210","21490"
"a380","57901"
"a750","97890"
"a770","116990"
"gt-1030","30730"
"gt-710","17500"
"gt-730","21390"
"gtx-1050-ti","58270"
"gtx-1060","75735"
"gtx-1630","49400"
"gtx-1650","60390"
"gtx-1660","97990"
"gtx-1660-super","94900"
"gtx-1660-ti","105183"
"p1000","130014"
"p2000","236390"
"p2200","222565"
"p400","47920"
"r7-240","31234"
"rtx-2060","96173"
"rtx-2060-super","215580"
"rtx-3050","92999"
"rtx-3060","113990"
"rtx-3060-ti","144890"
"rtx-3070","169999"
"rtx-3070-ti","217680"
"rtx-3080","310523"
"rtx-3080-ti","306104"
"rtx-3090","461791"
"rtx-4000","562216"
"rtx-4060","124590"
"rtx-4060-ti","164990"
"rtx-4070","253190"
"rtx-4070-ti","347690"
"rtx-4080","489990"
"rtx-4090","693900"
"rtx-5000","843855"
"rtx-a2000","197968"
"rtx-a4000","207391"
"rtx-a4500","512279"
"rtx-a5000","951390"
"rtx-a6000","2349190"
"rx-550","31330"
"rx-560","38180"
"rx-580","149990"
"rx-6400","56990"
"rx-6500-xt","69100"
"rx-6600","84390"
"rx-6600-xt","156023"
"rx-6650-xt","98298"
"rx-6700","124890"
"rx-6700-xt","141675"
"rx-6750-xt","160000"
"rx-6800","209890"
"rx-6800-xt","232655"
"rx-6900-xt","305801"
"rx-6950-xt","315650"
"rx-7600","111760"
"rx-7900-xt","351790"
"rx-7900-xtx","409990"
"w7800","1110290"
"w7900","1776790"
"wx-3100","111900"
"wx-3200","74900"
"wx-5100","109698"
"wx-7100","364000"
"wx-8200","443215"
