"Name","Value"
"210","14840"
"a310","38030"
"a380","48640"
"a580","79870"
"a750","85690"
"a770","127788"
"gt-1030","28420"
"gt-210","12710"
"gt-610","7530"
"gt-710","15300"
"gt-730","18358"
"gtx-1050","42074"
"gtx-1050-ti","61870"
"gtx-1630","74900"
"gtx-1650","57510"
"gtx-1660","99995"
"gtx-1660-super","123900"
"gtx-1660-ti","88740"
"p1000","115590"
"p2200","206988"
"p400","93067"
"r7-240","26500"
"rtx-2000","292400"
"rtx-3050","73010"
"rtx-3060","104900"
"rtx-3060-ti","150450"
"rtx-3070","209900"
"rtx-3070-ti","229990"
"rtx-3090","959000"
"rtx-4000","299999"
"rtx-4060","109900"
"rtx-4060-ti","149900"
"rtx-4070","224324"
"rtx-4070-super","229900"
"rtx-4070-ti","307238"
"rtx-4070-ti-super","320510"
"rtx-4080","438871"
"rtx-4080-super","420217"
"rtx-4090","744890"
"rtx-4500","1104254"
"rtx-5000","699899"
"rtx-6000","2035128"
"rtx-8000","2873755"
"rtx-a1000","170710"
"rtx-a2000","222850"
"rtx-a4000","422810"
"rtx-a4500","650000"
"rtx-a5000","976336"
"rtx-a6000","1770010"
"rx-550","30300"
"rx-5500-xt","92220"
"rx-560","49430"
"rx-570","69370"
"rx-580","50250"
"rx-6400","47940"
"rx-6500-xt","60350"
"rx-6600","83590"
"rx-6600-xt","159990"
"rx-6650-xt","97290"
"rx-6700-xt","132290"
"rx-6750-xt","141990"
"rx-6800","154900"
"rx-6800-xt","211087"
"rx-6950-xt","267920"
"rx-7600","108530"
"rx-7600-xt","136990"
"rx-7700-xt","165999"
"rx-7800-xt","199900"
"rx-7900-gre","242990"
"rx-7900-xt","298990"
"rx-7900-xtx","384400"
"t1000","127502"
"t400","59900"
"t600","304861"
"w5500","157890"
"w5700","99169"
"w6400","81990"
"w7500","154900"
"w7600","224900"
"w7700","389900"
"w7800","839900"
"w7900","1336515"
"wx-3100","106752"
"wx-3200","46390"
"wx-5100","160920"
"wx-7100","378567"
