"Name","Value"
"210","14390"
"gt-1030","27290"
"gt-710","12300"
"gt-730","18650"
"gtx-1050-ti","68999"
"gtx-1060","174701"
"gtx-1650","76200"
"gtx-1650-super","99900"
"gtx-1660","123900"
"gtx-1660-super","144990"
"gtx-1660-ti","184900"
"p1000","130673"
"p2000","170150"
"p2200","166120"
"p4000","380830"
"p620","69370"
"r7-240","28110"
"rtx-2060","199600"
"rtx-2080","359900"
"rtx-2080-super",
"rtx-3070","369900"
"rtx-3090","789990"
"rtx-4000","344058"
"rtx-5000","898978"
"rtx-6000","2559900"
"rtx-8000","2160710"
"rx-550","30349"
"rx-5500-xt","126370"
"rx-570","129000"
"rx-580","106160"
"rx-6900-xt","569990"
"wx-2100","52690"
"wx-3200","74036"
"wx-4100","119300"
"wx-5100","170800"
"wx-7100","281330"
"wx-8200","420730"
