"Name","Value"
"210","13660"
"gt-1030","29600"
"gt-710","13294"
"gt-730","22650"
"gtx-1050-ti","89080"
"gtx-1060","170093"
"gtx-1650","103990"
"gtx-1650-super","149390"
"gtx-1660","189995"
"gtx-1660-super","225630"
"gtx-1660-ti","249770"
"p1000","133880"
"p2000","175230"
"p2200","181380"
"p400","41480"
"p4000","327700"
"p620","63000"
"r7-240","32700"
"rtx-2060","224990"
"rtx-3060","344000"
"rtx-3070","629900"
"rtx-3080","899990"
"rtx-3090","1099990"
"rtx-4000","392030"
"rtx-5000","743120"
"rtx-6000","1600530"
"rtx-8000","2586290"
"rx-550","53450"
"rx-5500-xt","262270"
"rx-5700-xt","530420"
"rx-580","274999"
"rx-6700-xt","429990"
"rx-6800","549990"
"rx-6800-xt","599990"
"rx-6900-xt","662291"
"wx-3100","79645"
"wx-3200","80790"
