"Name","Value"
"210","22589"
"gt-1030","42028"
"gt-710","22220"
"gt-730","27800"
"gtx-1050-ti","78990"
"gtx-1060","177670"
"gtx-1630","75690"
"gtx-1650","82990"
"gtx-1650-super","159990"
"gtx-1660","115640"
"gtx-1660-super","116200"
"gtx-1660-ti","114660"
"p1000","170257"
"p2000","226260"
"p2200","251120"
"p400","47780"
"p620","79615"
"r7-240","46786"
"rtx-2060","133119"
"rtx-2060-super","195772"
"rtx-3050","134290"
"rtx-3060","169999"
"rtx-3060-ti","192550"
"rtx-3070","247190"
"rtx-3070-ti","278990"
"rtx-3080","363790"
"rtx-3080-ti","457590"
"rtx-3090","486500"
"rtx-3090-ti","598500"
"rtx-4000","429920"
"rtx-5000","759714"
"rx-550","52556"
"rx-560","67200"
"rx-580","97608"
"rx-6400","70700"
"rx-6500-xt","87320"
"rx-6600","144990"
"rx-6600-xt","172547"
"rx-6650-xt","177100"
"rx-6700","184720"
"rx-6700-xt","212890"
"rx-6750-xt","242000"
"rx-6800","275000"
"rx-6800-xt","320900"
"rx-6900-xt","349990"
"rx-6950-xt","515341"
"wx-2100","70280"
"wx-3100","103790"
"wx-3200","74212"
"wx-5100","258906"
"wx-8200","424434"
