"Name","Value"
"210","15490"
"a380","48750"
"a580","77850"
"a750","92690"
"a770","124700"
"gt-1030","29940"
"gt-710","16330"
"gt-730","19220"
"gtx-1630","48140"
"gtx-1650","62520"
"gtx-1660","117995"
"gtx-1660-super","106560"
"gtx-1660-ti","105390"
"p1000","114910"
"p2000","209874"
"p2200","287720"
"p400","50668"
"r7-240","29070"
"rtx-2060","127500"
"rtx-2060-super","215900"
"rtx-3050","89995"
"rtx-3060","109990"
"rtx-3060-ti","173700"
"rtx-3070","183600"
"rtx-3070-ti","254890"
"rtx-3080","315090"
"rtx-3080-ti","399189"
"rtx-3090","959000"
"rtx-4000","419117"
"rtx-4060","125740"
"rtx-4060-ti","163650"
"rtx-4070","227890"
"rtx-4070-super","267390"
"rtx-4070-ti","318290"
"rtx-4070-ti-super","361790"
"rtx-4080","472390"
"rtx-4080-super","464900"
"rtx-4090","790710"
"rtx-4500","1335000"
"rtx-5000","928955"
"rtx-6000","1157902"
"rtx-8000","2867256"
"rtx-a2000","210282"
"rtx-a4000","458032"
"rtx-a4500","697900"
"rtx-a5000","1044969"
"rtx-a6000","2178519"
"rx-550","34000"
"rx-560","49175"
"rx-580","124900"
"rx-6400","49400"
"rx-6500-xt","65900"
"rx-6600","85990"
"rx-6600-xt","149995"
"rx-6650-xt","127690"
"rx-6700","117590"
"rx-6700-xt","146940"
"rx-6750-xt","151990"
"rx-6800","166990"
"rx-6800-xt","228300"
"rx-6900-xt","367129"
"rx-7600","113290"
"rx-7600-xt","150990"
"rx-7700-xt","180990"
"rx-7800-xt","220940"
"rx-7900","245490"
"rx-7900-xt","322940"
"rx-7900-xtx","402500"
"w7600","267390"
"w7800","1071400"
"w7900","1715300"
"wx-2100","88360"
"wx-3100","104903"
"wx-3200","78790"
"wx-5100","171633"
"wx-7100","346967"
"wx-8200","334380"
