"Name","Value"
"210","15525"
"gt-1030","32680"
"gt-710","22230"
"gt-730","26170"
"gtx-1050-ti","72640"
"gtx-1060","193750"
"gtx-1650","83900"
"gtx-1650-super","145800"
"gtx-1660","124940"
"gtx-1660-super","127110"
"gtx-1660-ti","123000"
"p1000","138976"
"p2000","214460"
"p2200","279500"
"p400","47740"
"p620","73480"
"r7-240","46786"
"rtx-2060","145690"
"rtx-2060-super","229180"
"rtx-3050","141190"
"rtx-3060","187800"
"rtx-3060-ti","229590"
"rtx-3070","268620"
"rtx-3070-ti","312990"
"rtx-3080","384423"
"rtx-3080-ti","525340"
"rtx-3090","745000"
"rtx-3090-ti","849999"
"rtx-4000","379750"
"rtx-5000","763380"
"rtx-6000","2131899"
"rtx-8000","3115959"
"rx-550","57230"
"rx-5500-xt","254768"
"rx-560","66990"
"rx-570","242938"
"rx-580","172687"
"rx-6400","71080"
"rx-6500-xt","81360"
"rx-6600","144090"
"rx-6600-xt","179989"
"rx-6650-xt","191260"
"rx-6700-xt","228590"
"rx-6750-xt","266290"
"rx-6800","340400"
"rx-6800-xt","391870"
"rx-6900-xt","387100"
"rx-6950-xt","516700"
"wx-2100","62490"
"wx-3100","96340"
"wx-3200","96370"
"wx-5100","208520"
