"Name","Value"
"210","15970"
"gt-1030","40400"
"gt-710","22162"
"gt-730","23500"
"gtx-1050-ti","73235"
"gtx-1060","193750"
"gtx-1650","83100"
"gtx-1650-super","145800"
"gtx-1660","123930"
"gtx-1660-super","126430"
"gtx-1660-ti","122213"
"p1000","131520"
"p2200","272900"
"p400","44410"
"p620","73480"
"r7-240","46786"
"rtx-2060","148958"
"rtx-2060-super","215990"
"rtx-3050","141600"
"rtx-3060","177590"
"rtx-3060-ti","222480"
"rtx-3070","258974"
"rtx-3070-ti","307240"
"rtx-3080","377560"
"rtx-3080-ti","536620"
"rtx-3090","723430"
"rtx-3090-ti","844120"
"rtx-4000","393581"
"rtx-5000","753790"
"rtx-6000","2167900"
"rtx-8000","2879418"
"rx-550","52410"
"rx-5500-xt",
"rx-560","66900"
"rx-570",
"rx-580","130792"
"rx-6400","68671"
"rx-6500-xt","78000"
"rx-6600","135800"
"rx-6600-xt","169490"
"rx-6650-xt","184418"
"rx-6700-xt","218900"
"rx-6750-xt","234990"
"rx-6800","332000"
"rx-6800-xt","376770"
"rx-6900-xt","379990"
"rx-6950-xt","510150"
"wx-2100","64190"
"wx-3100","100430"
"wx-3200","99776"
"wx-5100","217490"
