"Name","Value"
"210","12680"
"gt-1030","30282"
"gt-710","12680"
"gt-730","21790"
"gtx-1050-ti","74899"
"gtx-1060","169762"
"gtx-1650","80210"
"gtx-1650-super","140331"
"gtx-1660","189995"
"gtx-1660-super","89192"
"p1000","120594"
"p2000","156590"
"p2200","158510"
"p400","43270"
"p4000","307860"
"p620","65900"
"r7-240","30790"
"rtx-2060","229990"
"rtx-2080-super","589230"
"rtx-3060","299990"
"rtx-3070","519990"
"rtx-3080",
"rtx-3090","1032599"
"rtx-4000","361920"
"rtx-5000","732600"
"rtx-6000","2058980"
"rtx-8000","3096450"
"rx-550","47990"
"rx-570","233280"
"rx-5700-xt","459000"
"rx-580","234990"
"rx-6800","539990"
"rx-6800-xt","548257"
"rx-6900-xt","628990"
"wx-2100","129234"
"wx-3100","172265"
"wx-3200","79200"
