"Name","Value"
"210","15510"
"a380","51020"
"a580","70730"
"a750","90190"
"a770","110400"
"gt-1030","27700"
"gt-710","16040"
"gt-730","20940"
"gtx-1050-ti","68840"
"gtx-1630","64990"
"gtx-1650","56326"
"gtx-1660","108790"
"gtx-1660-super","105429"
"gtx-1660-ti","103914"
"p1000","115330"
"p2000","231676"
"p2200","292437"
"p400","59900"
"r7-240","28990"
"rtx-2060","125512"
"rtx-2060-super","229800"
"rtx-3050","78990"
"rtx-3060","109990"
"rtx-3060-ti","128770"
"rtx-3070","189990"
"rtx-3070-ti","237380"
"rtx-3080","317580"
"rtx-3080-ti","358000"
"rtx-3090","506672"
"rtx-3090-ti","567589"
"rtx-4000","454100"
"rtx-4060","120220"
"rtx-4060-ti","149700"
"rtx-4070","226890"
"rtx-4070-super","255790"
"rtx-4070-ti","319130"
"rtx-4070-ti-super","358000"
"rtx-4080","435000"
"rtx-4080-super","468260"
"rtx-4090","754290"
"rtx-4500","1196660"
"rtx-5000","942464"
"rtx-6000","1309761"
"rtx-8000","3437446"
"rtx-a2000","233348"
"rtx-a4000","423585"
"rtx-a4500","710900"
"rtx-a5000","1058199"
"rtx-a6000","2179319"
"rx-550","30990"
"rx-5500-xt","289050"
"rx-560","48875"
"rx-570","237530"
"rx-5700","146841"
"rx-580","124900"
"rx-6400","50890"
"rx-6500-xt","61390"
"rx-6600","81790"
"rx-6600-xt","149995"
"rx-6650-xt","127690"
"rx-6700","121390"
"rx-6700-xt","146990"
"rx-6750-xt","150990"
"rx-6800","156000"
"rx-6800-xt","218800"
"rx-6900-xt","279399"
"rx-6950-xt","387758"
"rx-7600","109990"
"rx-7600-xt","147100"
"rx-7700-xt","175560"
"rx-7800-xt","219850"
"rx-7900","238900"
"rx-7900-gre","255990"
"rx-7900-xt","313150"
"rx-7900-xtx","416300"
"w7600","267080"
"w7800","1109290"
"w7900","1775790"
"wx-2100","90879"
"wx-3100","109010"
"wx-3200","67090"
"wx-5100","174446"
"wx-7100","381094"
"wx-8200","319460"
