"Name","Value"
"210","20610"
"a380","80040"
"a750","156210"
"gt-1030","37500"
"gt-710","21340"
"gt-730","28900"
"gtx-1050-ti","84900"
"gtx-1060","151170"
"gtx-1630","69390"
"gtx-1650","78050"
"gtx-1650-super","113900"
"gtx-1660","114490"
"gtx-1660-super","114830"
"gtx-1660-ti","120000"
"p1000","166676"
"p2000","238680"
"p2200","234220"
"p400",
"p620",
"r7-240","46786"
"rtx-2060","132650"
"rtx-2060-super","146590"
"rtx-3050","127000"
"rtx-3060","148700"
"rtx-3060-ti","164390"
"rtx-3070","249090"
"rtx-3070-ti","289990"
"rtx-3080","369390"
"rtx-3080-ti","504090"
"rtx-3090","679673"
"rtx-3090-ti","676700"
"rtx-4000","467660"
"rtx-4080","666330"
"rtx-4090","897490"
"rtx-5000","679390"
"rx-550","38388"
"rx-560","76010"
"rx-580","81290"
"rx-6400","63780"
"rx-6500-xt","81280"
"rx-6600","121261"
"rx-6600-xt","170244"
"rx-6650-xt","149490"
"rx-6700","164330"
"rx-6700-xt","187950"
"rx-6750-xt","210750"
"rx-6800","237000"
"rx-6800-xt","297990"
"rx-6900-xt","371190"
"rx-6950-xt","391690"
"wx-2100","73550"
"wx-3100","96990"
"wx-3200","100280"
"wx-5100","177310"
"wx-8200","361790"
