"Name","Value"
"gt-1030","29990"
"gt-710","14990"
"gt-730","25590"
"gtx-1050",
"gtx-1050-ti","77990"
"gtx-1650","101250"
"gtx-1650-super","160500"
"gtx-1660","141690"
"gtx-1660-super","169400"
"gtx-1660-ti","155290"
"p1000","132570"
"p2000","202761"
"p2200","172230"
"p400","41340"
"p4000","332050"
"p620","65959"
"r7-240","32690"
"rtx-2060","199990"
"rtx-2060-super","241990"
"rtx-3060","267540"
"rtx-3070","417080"
"rtx-3070-ti","459990"
"rtx-3080","617440"
"rtx-3080-ti","744900"
"rtx-3090","958770"
"rtx-4000","429090"
"rtx-5000","732590"
"rtx-6000","1569370"
"rtx-8000","2170900"
"rx-550","49990"
"rx-5500-xt","299030"
"rx-560","56990"
"rx-5700-xt","500634"
"rx-580","194190"
"rx-6700-xt","292960"
"rx-6800","518990"
"rx-6800-xt","504880"
"rx-6900-xt","596600"
"wx-2100","62690"
