"Name","Value"
"210","15580"
"a380","53450"
"a580","74990"
"a750","95520"
"a770","126000"
"gt-1030","30200"
"gt-710","16410"
"gt-730","19960"
"gtx-1630","48140"
"gtx-1650","63520"
"gtx-1660","117995"
"gtx-1660-super","106560"
"gtx-1660-ti","104880"
"p1000","114830"
"p2000","210298"
"p2200","288301"
"p400","58900"
"r7-240","29070"
"rtx-2060","126880"
"rtx-2060-super","222400"
"rtx-3050","89995"
"rtx-3060","109990"
"rtx-3060-ti","173088"
"rtx-3070","183600"
"rtx-3070-ti","259999"
"rtx-3080","314670"
"rtx-3080-ti","394139"
"rtx-3090","959000"
"rtx-4000","419716"
"rtx-4060","125740"
"rtx-4060-ti","163650"
"rtx-4070","227890"
"rtx-4070-super","265290"
"rtx-4070-ti","317890"
"rtx-4070-ti-super","358390"
"rtx-4080","472690"
"rtx-4080-super","489190"
"rtx-4090","795890"
"rtx-4500","1296900"
"rtx-5000","930280"
"rtx-6000","1158881"
"rtx-8000","2871338"
"rtx-a2000","210282"
"rtx-a4000","217361"
"rtx-a4500","697900"
"rtx-a5000","1031749"
"rtx-a6000","2153539"
"rx-550","34000"
"rx-560","49215"
"rx-580","124900"
"rx-6400","50530"
"rx-6500-xt","67989"
"rx-6600","85990"
"rx-6600-xt","149995"
"rx-6650-xt","127690"
"rx-6700","117390"
"rx-6700-xt","146940"
"rx-6750-xt","151990"
"rx-6800","166990"
"rx-6800-xt","221900"
"rx-6900-xt","367129"
"rx-7600","112290"
"rx-7600-xt","150990"
"rx-7700-xt","180990"
"rx-7800-xt","221250"
"rx-7900","245590"
"rx-7900-xt","322790"
"rx-7900-xtx","402450"
"w7600","266690"
"w7800","1071800"
"w7900","1715900"
"wx-2100","88623"
"wx-3100","105115"
"wx-3200","78799"
"wx-5100","171980"
"wx-7100","348047"
"wx-8200","334380"
