"Name","Value"
"210","21088"
"a380","55440"
"a750","100690"
"a770","123980"
"gt-1030","29990"
"gt-710","19050"
"gt-730","21210"
"gtx-1050-ti","66800"
"gtx-1060","99900"
"gtx-1630","56459"
"gtx-1650","57590"
"gtx-1660","109900"
"gtx-1660-super","90490"
"gtx-1660-ti","111089"
"p1000","155470"
"p2000","227302"
"p2200","184756"
"p400","50810"
"p620","85917"
"rtx-2060","110990"
"rtx-2060-super","522740"
"rtx-3050","89990"
"rtx-3060","105290"
"rtx-3060-ti","130990"
"rtx-3070","179900"
"rtx-3070-ti","201940"
"rtx-3080","293199"
"rtx-3080-ti","514678"
"rtx-3090","569000"
"rtx-4000","496329"
"rtx-4060-ti","158080"
"rtx-4070","246698"
"rtx-4070-ti","336190"
"rtx-4080","483990"
"rtx-4090","659900"
"rtx-5000","835546"
"rtx-6000","1117972"
"rtx-8000","3669428"
"rtx-a2000","179541"
"rtx-a4000","188214"
"rtx-a4500","564068"
"rtx-a5000","926631"
"rtx-a5500","1352024"
"rtx-a6000","2188975"
"rx-550","30340"
"rx-560","43900"
"rx-570","66990"
"rx-580","65790"
"rx-6400","50100"
"rx-6500-xt","61790"
"rx-6600","79312"
"rx-6600-xt","116900"
"rx-6650-xt","103490"
"rx-6700","138500"
"rx-6700-xt","143990"
"rx-6750-xt","166815"
"rx-6800","203990"
"rx-6800-xt","237236"
"rx-6900-xt","279980"
"rx-6950-xt","253990"
"rx-7600","112713"
"rx-7900-xt","325990"
"rx-7900-xtx","386990"
"wx-2100","75659"
"wx-3100","93624"
"wx-3200","74190"
"wx-4100","232621"
"wx-5100","138834"
"wx-7100","333000"
"wx-8200","505790"
