"Name","Value"
"210","14850"
"a310","40000"
"a380","49320"
"a580","76900"
"a750","88390"
"a770","119200"
"gt-1030","27500"
"gt-210","12490"
"gt-610","14920"
"gt-710","15800"
"gt-730","21680"
"gtx-1050","52640"
"gtx-1050-ti","61900"
"gtx-1650","59630"
"gtx-1660","99995"
"gtx-1660-super","123900"
"gtx-1660-ti","87890"
"p1000","131750"
"p2200","209330"
"p400","94224"
"r7-240","29000"
"rtx-2000","307190"
"rtx-2060","125995"
"rtx-3050","74210"
"rtx-3060","103810"
"rtx-3060-ti","149990"
"rtx-3070","177190"
"rtx-3070-ti","234999"
"rtx-3080","262290"
"rtx-3080-ti","303799"
"rtx-3090","506672"
"rtx-3090-ti","567589"
"rtx-4000","482679"
"rtx-4060","119286"
"rtx-4060-ti","150890"
"rtx-4070","223390"
"rtx-4070-super","248539"
"rtx-4070-ti","285520"
"rtx-4070-ti-super","346900"
"rtx-4080","444130"
"rtx-4080-super","449900"
"rtx-4090","757840"
"rtx-4500","1248660"
"rtx-5000","712470"
"rtx-6000","1307120"
"rtx-8000","2970338"
"rtx-a1000","181340"
"rtx-a2000","194180"
"rtx-a4000","431910"
"rtx-a4500","836206"
"rtx-a5000","1120187"
"rtx-a5500","2407360"
"rtx-a6000","1988090"
"rx-550","30800"
"rx-5500-xt","88572"
"rx-560","49190"
"rx-570","68300"
"rx-6400","49670"
"rx-6500-xt","63030"
"rx-6600","81640"
"rx-6600-xt","159990"
"rx-6650-xt","147140"
"rx-6700-xt","155000"
"rx-6750-xt","144990"
"rx-6800","163790"
"rx-6800-xt","206410"
"rx-6900-xt","413794"
"rx-6950-xt","279780"
"rx-7600","108990"
"rx-7600-xt","134990"
"rx-7700-xt","177413"
"rx-7800-xt","213303"
"rx-7900","255090"
"rx-7900-gre","240000"
"rx-7900-xt","321943"
"rx-7900-xtx","395000"
"t1000","133701"
"t400","61940"
"t600","312492"
"w5500","245590"
"w5700","93530"
"w6400","88990"
"w6600","119990"
"w7500","193490"
"w7600","268670"
"w7800","1014250"
"w7900","1673790"
"wx-3100","110358"
"wx-3200","50784"
"wx-5100","134146"
"wx-7100","391827"
"wx-8200","234270"
