"Name","Value"
"210","15870"
"gt-1030","32790"
"gt-710","22403"
"gt-730","26130"
"gtx-1050-ti","75340"
"gtx-1060","193750"
"gtx-1650","84310"
"gtx-1650-super","145800"
"gtx-1660","119999"
"gtx-1660-super","128540"
"gtx-1660-ti","124990"
"p1000","136190"
"p2000","231134"
"p2200","279500"
"p400","48886"
"p620","73480"
"r7-240","46786"
"rtx-2060","148457"
"rtx-2060-super","221643"
"rtx-3050","140590"
"rtx-3060","175750"
"rtx-3060-ti","229000"
"rtx-3070","268140"
"rtx-3070-ti","317100"
"rtx-3080","386198"
"rtx-3080-ti","489090"
"rtx-3090","719667"
"rtx-3090-ti","849460"
"rtx-4000","392640"
"rtx-5000","759714"
"rtx-6000","2163900"
"rx-550","56770"
"rx-5500-xt","260380"
"rx-560","66990"
"rx-570","248290"
"rx-580","159421"
"rx-6400","70210"
"rx-6500-xt","82690"
"rx-6600","147530"
"rx-6600-xt","175990"
"rx-6650-xt","187799"
"rx-6700-xt","204900"
"rx-6750-xt","264690"
"rx-6800","332000"
"rx-6800-xt","383000"
"rx-6900-xt","390710"
"rx-6950-xt","510150"
"wx-2100","64090"
"wx-3100","101640"
"wx-3200","53680"
"wx-5100","220270"
