"Name","Value"
"210","21670"
"a380","57070"
"a750","103150"
"a770","126000"
"gt-1030","29990"
"gt-710","17500"
"gt-730","23620"
"gtx-1050-ti","74299"
"gtx-1060","99900"
"gtx-1630","52550"
"gtx-1650","58990"
"gtx-1660","96000"
"gtx-1660-super","90380"
"gtx-1660-ti","112760"
"p1000","141469"
"p2000","235690"
"p2200","212979"
"p400","50770"
"p620","88288"
"rtx-2060","99990"
"rtx-2060-super","542412"
"rtx-3050","88990"
"rtx-3060","108890"
"rtx-3060-ti","134990"
"rtx-3070","179900"
"rtx-3070-ti","203180"
"rtx-3080","306827"
"rtx-3080-ti","579900"
"rtx-3090","569000"
"rtx-4000","462040"
"rtx-4060","132160"
"rtx-4060-ti","169990"
"rtx-4070","256800"
"rtx-4070-ti","345300"
"rtx-4080","494000"
"rtx-4090","659900"
"rtx-5000","869090"
"rtx-6000","1116166"
"rtx-8000","3770734"
"rtx-a2000","212449"
"rtx-a4000","433790"
"rtx-a4500","624170"
"rtx-a5000","961500"
"rtx-a5500","1586923"
"rtx-a6000","2271399"
"rx-550","31272"
"rx-560","45900"
"rx-570","62690"
"rx-580","68090"
"rx-6400","51590"
"rx-6500-xt","61800"
"rx-6600","79990"
"rx-6600-xt","144736"
"rx-6650-xt","101990"
"rx-6700","134730"
"rx-6700-xt","146700"
"rx-6750-xt","161590"
"rx-6800","216700"
"rx-6800-xt","234150"
"rx-6900-xt","279990"
"rx-6950-xt","283889"
"rx-7600","115290"
"rx-7900-xt","336590"
"rx-7900-xtx","418760"
"wx-2100","78546"
"wx-3100","100380"
"wx-3200","74490"
"wx-4100","239043"
"wx-5100","148480"
"wx-7100","351000"
"wx-8200","469410"
