"Name","Value"
"210","27470"
"gt-1030","40180"
"gt-710","22500"
"gt-730","26999"
"gtx-1050-ti","80496"
"gtx-1060","157400"
"gtx-1630","67800"
"gtx-1650","76820"
"gtx-1650-super","116900"
"gtx-1660","115820"
"gtx-1660-super","117800"
"gtx-1660-ti","127995"
"p1000","165090"
"p2000","257530"
"p2200","229690"
"p400","46466"
"p620","88590"
"r7-240","46786"
"rtx-2060","127507"
"rtx-2060-super","141390"
"rtx-3050","131680"
"rtx-3060","169964"
"rtx-3060-ti","203050"
"rtx-3070","254800"
"rtx-3070-ti","299690"
"rtx-3080","356790"
"rtx-3080-ti","449900"
"rtx-3090","409900"
"rtx-3090-ti","606311"
"rtx-4000","450090"
"rtx-4090","1019690"
"rtx-5000","717793"
"rx-550","50900"
"rx-560","67200"
"rx-6400","76690"
"rx-6500-xt","87210"
"rx-6600","122990"
"rx-6600-xt","159900"
"rx-6650-xt","170090"
"rx-6700","165990"
"rx-6700-xt","208290"
"rx-6750-xt","224990"
"rx-6800","255000"
"rx-6800-xt","302820"
"rx-6900-xt","370360"
"rx-6950-xt","436940"
"wx-2100","75920"
"wx-3100","101290"
"wx-3200","95330"
"wx-5100","225543"
"wx-8200","385490"
