"Name","Value"
"210","14806"
"a380","49890"
"a750","96390"
"a770","116290"
"gt-1030","30510"
"gt-710","16160"
"gt-730","20270"
"gtx-1050-ti","65370"
"gtx-1060","79900"
"gtx-1630","49400"
"gtx-1650","59190"
"gtx-1660","92990"
"gtx-1660-super","87990"
"gtx-1660-ti","105400"
"p1000","130277"
"p2000","236390"
"p2200","237349"
"p400","44060"
"r7-240","30417"
"rtx-2060","104030"
"rtx-2060-super","208318"
"rtx-3050","89650"
"rtx-3060","111330"
"rtx-3060-ti","132890"
"rtx-3070","169999"
"rtx-3070-ti","208110"
"rtx-3080","302171"
"rtx-3080-ti","579900"
"rtx-3090","559000"
"rtx-4000","636810"
"rtx-4060","123340"
"rtx-4060-ti","162440"
"rtx-4070","246690"
"rtx-4070-ti","330610"
"rtx-4080","470000"
"rtx-4090","653300"
"rtx-a2000","204390"
"rtx-a4000","436349"
"rtx-a4500","475590"
"rtx-a5000","904410"
"rtx-a6000","2030840"
"rx-550","30925"
"rx-560","34450"
"rx-570","63890"
"rx-580","149990"
"rx-6400","56420"
"rx-6500-xt","67460"
"rx-6600","81080"
"rx-6600-xt","156889"
"rx-6650-xt","96810"
"rx-6700","121660"
"rx-6700-xt","137859"
"rx-6750-xt","149990"
"rx-6800","214989"
"rx-6800-xt","224990"
"rx-6900-xt","314999"
"rx-6950-xt","270690"
"rx-7600","110850"
"rx-7900-xt","328670"
"rx-7900-xtx","405890"
"w7800","1044240"
"w7900","1687990"
"wx-3100","108900"
"wx-3200","65310"
"wx-5100","113389"
"wx-7100","353000"
"wx-8200","436650"
