"Name","Value"
"210","15590"
"gt-1030","34990"
"gt-710","22400"
"gt-730","27090"
"gtx-1050-ti","68990"
"gtx-1060","193750"
"gtx-1650","84900"
"gtx-1650-super","145800"
"gtx-1660","134090"
"gtx-1660-super","139980"
"gtx-1660-ti","123995"
"p1000","139060"
"p2000","230086"
"p2200","282000"
"p400","48510"
"p620","73480"
"r7-240","46786"
"rtx-2060","154090"
"rtx-2060-super","231690"
"rtx-3050","151370"
"rtx-3060","194990"
"rtx-3060-ti","235790"
"rtx-3070","296350"
"rtx-3070-ti","336480"
"rtx-3080","403200"
"rtx-3080-ti","548070"
"rtx-3090","811970"
"rtx-3090-ti","892000"
"rtx-4000","381010"
"rtx-5000","753530"
"rtx-8000",
"rx-550","53170"
"rx-5500-xt","255770"
"rx-560","66990"
"rx-580",
"rx-6400","73080"
"rx-6500-xt","84040"
"rx-6600","146570"
"rx-6600-xt","188690"
"rx-6700-xt","250490"
"rx-6800","362040"
"rx-6800-xt","420050"
"rx-6900-xt","449490"
"wx-2100","62190"
"wx-3100","98970"
"wx-3200","98900"
"wx-5100","214390"
