"Name","Value"
"210","21080"
"a380","56990"
"a750","111440"
"a770","128390"
"gt-1030","30850"
"gt-710","17500"
"gt-730","25370"
"gtx-1050-ti","72240"
"gtx-1060","99900"
"gtx-1630","55000"
"gtx-1650","64720"
"gtx-1660","90938"
"gtx-1660-super","87440"
"gtx-1660-ti","102880"
"p1000","165100"
"p2000","226280"
"p2200","210480"
"p400","51310"
"r7-240","20550"
"rtx-2060","113160"
"rtx-3050","107399"
"rtx-3060","119850"
"rtx-3060-ti","159990"
"rtx-3070","210340"
"rtx-3070-ti","232830"
"rtx-3080","303130"
"rtx-3080-ti","473990"
"rtx-3090","689000"
"rtx-4000","436470"
"rtx-4070","251890"
"rtx-4070-ti","349760"
"rtx-4080","500930"
"rtx-4090","677990"
"rtx-5000","697675"
"rtx-6000",
"rtx-a2000","200837"
"rtx-a4000","403390"
"rtx-a4500","661200"
"rtx-a5000","1105020"
"rtx-a5500","1496285"
"rtx-a6000","2380910"
"rx-550","33200"
"rx-560","51160"
"rx-570","67890"
"rx-580","159890"
"rx-6400","55700"
"rx-6500-xt","64490"
"rx-6600","93990"
"rx-6600-xt","120990"
"rx-6650-xt","116620"
"rx-6700","139990"
"rx-6700-xt","153607"
"rx-6750-xt","172000"
"rx-6800","209860"
"rx-6800-xt","237871"
"rx-6900-xt","329990"
"rx-6950-xt","254240"
"rx-7900-xt","335690"
"rx-7900-xtx","439190"
"wx-3100","97170"
"wx-3200","77120"
"wx-5100","133929"
"wx-8200","303990"
