"Name","Value"
"210","14840"
"a380","45700"
"a580","76010"
"a750","98390"
"a770","131699"
"gt-1030","29170"
"gt-710","17310"
"gt-730","21130"
"gtx-1050-ti","89995"
"gtx-1630","68644"
"gtx-1650","63780"
"gtx-1660","97990"
"gtx-1660-super","98890"
"gtx-1660-ti","139990"
"p1000","115062"
"p2000","236275"
"p400","57901"
"r7-240","30315"
"rtx-2060","105300"
"rtx-2060-super","230315"
"rtx-3050","92774"
"rtx-3060","111760"
"rtx-3060-ti","144999"
"rtx-3070","199990"
"rtx-3070-ti","233821"
"rtx-3080","295532"
"rtx-3080-ti","429990"
"rtx-3090","699990"
"rtx-4000","610181"
"rtx-4060","125255"
"rtx-4060-ti","162790"
"rtx-4070","239590"
"rtx-4070-ti","346329"
"rtx-4080","477538"
"rtx-4090","763990"
"rtx-a2000","197197"
"rtx-a4000","200470"
"rtx-a4500","439409"
"rtx-a5000","1055616"
"rtx-a6000","2207222"
"rx-550","31090"
"rx-560","38370"
"rx-580","124900"
"rx-6400","55285"
"rx-6500-xt","64733"
"rx-6600","82390"
"rx-6600-xt","129540"
"rx-6650-xt","107125"
"rx-6700","113529"
"rx-6700-xt","141730"
"rx-6750-xt","149422"
"rx-6800","171390"
"rx-6800-xt","224282"
"rx-6900-xt","299999"
"rx-7600","113390"
"rx-7700-xt","179900"
"rx-7800-xt","220345"
"rx-7900","255330"
"rx-7900-xt","324450"
"rx-7900-xtx","405194"
"w7600","250254"
"w7800","962529"
"w7900","1589698"
"wx-3200","70787"
