"Name","Value"
"210","21560"
"a380","55537"
"a580","77800"
"a750","89680"
"a770","105600"
"gt-1030","27700"
"gt-710","16040"
"gt-730","22800"
"gtx-1050-ti","71230"
"gtx-1630","48140"
"gtx-1650","56326"
"gtx-1660","94290"
"gtx-1660-super","105429"
"gtx-1660-ti","108030"
"p1000","115770"
"p2000","229075"
"p2200","289155"
"p400","59900"
"r7-240","28400"
"rtx-2060","129995"
"rtx-2060-super","229500"
"rtx-3050","79080"
"rtx-3060","109990"
"rtx-3060-ti","150990"
"rtx-3070","189990"
"rtx-3070-ti","237479"
"rtx-3080","318889"
"rtx-3080-ti","358000"
"rtx-3090","506672"
"rtx-3090-ti","567589"
"rtx-4000","459430"
"rtx-4060","120920"
"rtx-4060-ti","152300"
"rtx-4070","226890"
"rtx-4070-super","255790"
"rtx-4070-ti","319130"
"rtx-4070-ti-super","358000"
"rtx-4080","435000"
"rtx-4080-super","470190"
"rtx-4090","747390"
"rtx-4500","1383720"
"rtx-5000","936913"
"rtx-6000","1295062"
"rtx-8000","3398871"
"rtx-a2000","233970"
"rtx-a4000","423585"
"rtx-a4500","709900"
"rtx-a5000","1070894"
"rtx-a6000","2356721"
"rx-550","30990"
"rx-5500-xt","283630"
"rx-560","48780"
"rx-570","237530"
"rx-5700","146841"
"rx-580","124900"
"rx-6400","49670"
"rx-6500-xt","61900"
"rx-6600","87790"
"rx-6600-xt","149995"
"rx-6650-xt","127690"
"rx-6700","120290"
"rx-6700-xt","146990"
"rx-6750-xt","150990"
"rx-6800","153090"
"rx-6800-xt","220600"
"rx-6900-xt","347800"
"rx-6950-xt","381870"
"rx-7600","106990"
"rx-7600-xt","135630"
"rx-7700-xt","171430"
"rx-7800-xt","219850"
"rx-7900","238590"
"rx-7900-gre","255390"
"rx-7900-xt","272010"
"rx-7900-xtx","417190"
"w7600","267480"
"w7800","1112690"
"w7900","1781080"
"wx-2100","90161"
"wx-3100","103996"
"wx-3200","67190"
"wx-5100","172489"
"wx-7100","380107"
"wx-8200","319205"
