"Name","Value"
"gt-1030","34270"
"gt-710","15730"
"gt-730","23500"
"gtx-1050-ti","89990"
"gtx-1650","108890"
"gtx-1650-super","136950"
"gtx-1660","141690"
"gtx-1660-super","195490"
"gtx-1660-ti","199900"
"p1000","133556"
"p2000","203410"
"p2200","179180"
"p400","41247"
"p4000","332700"
"p620","63000"
"r7-240","32690"
"rtx-2060","180930"
"rtx-2060-super","253590"
"rtx-2080-super","386090"
"rtx-3060","328990"
"rtx-3070","486995"
"rtx-3070-ti","653610"
"rtx-3080","699990"
"rtx-3080-ti","799900"
"rtx-3090","1061289"
"rtx-4000","457140"
"rtx-5000","732600"
"rtx-6000","1587960"
"rtx-8000","2511880"
"rx-550","49990"
"rx-5500-xt","268980"
"rx-560","57990"
"rx-5600","209900"
"rx-5700-xt","500640"
"rx-580","233840"
"rx-6700-xt","315370"
"rx-6800","539990"
"rx-6800-xt","516900"
"rx-6900-xt","624900"
"wx-2100","63190"
