"Name","Value"
"210","15140"
"a310","41250"
"a380","51440"
"a580","79990"
"a750","79990"
"a770","114700"
"gt-1030","27730"
"gt-210","12190"
"gt-610","16330"
"gt-710","15300"
"gt-730","21660"
"gtx-1050","52620"
"gtx-1050-ti","63100"
"gtx-1630","59295"
"gtx-1650","57710"
"gtx-1660","99995"
"gtx-1660-super","123900"
"gtx-1660-ti","90510"
"p1000","124557"
"p2200","206210"
"p400","92716"
"r7-240","31100"
"rtx-2000","301370"
"rtx-2060","125995"
"rtx-3050","74990"
"rtx-3060","109130"
"rtx-3060-ti","153440"
"rtx-3070","180620"
"rtx-3070-ti","229990"
"rtx-3080","267370"
"rtx-3090","959000"
"rtx-4000","299999"
"rtx-4060","121610"
"rtx-4060-ti","154900"
"rtx-4070","227890"
"rtx-4070-super","242890"
"rtx-4070-ti","332480"
"rtx-4070-ti-super","346900"
"rtx-4080","440790"
"rtx-4080-super","435900"
"rtx-4090","785590"
"rtx-4500","1221000"
"rtx-5000","699899"
"rtx-6000","2040604"
"rtx-8000","2881546"
"rtx-a1000","179020"
"rtx-a2000","230480"
"rtx-a4000","433990"
"rtx-a4500","883299"
"rtx-a5000","1076630"
"rtx-a6000","2014910"
"rx-550","34000"
"rx-5500-xt","89012"
"rx-560","50420"
"rx-570","82090"
"rx-580","50840"
"rx-6400","49540"
"rx-6500-xt","62510"
"rx-6600","82810"
"rx-6600-xt","159990"
"rx-6650-xt","104790"
"rx-6700-xt","178010"
"rx-6750-xt","141990"
"rx-6800","164490"
"rx-6800-xt","204790"
"rx-6950-xt","271730"
"rx-7600","112290"
"rx-7600-xt","138410"
"rx-7700-xt","176590"
"rx-7800-xt","208990"
"rx-7900-gre","235990"
"rx-7900-xt","306690"
"rx-7900-xtx","397540"
"t1000","135670"
"t400","61630"
"t600","309399"
"w5500","149180"
"w5700","96148"
"w6400","81990"
"w6600","119990"
"w7500","164990"
"w7600","239990"
"w7800","964440"
"w7900","1553100"
"wx-3100","107334"
"wx-3200","52578"
"wx-5100","147497"
"wx-7100","380837"
"wx-8200","105480"
