"Name","Value"
"gt-1030","29990"
"gt-710","16050"
"gt-730","21800"
"gtx-1050-ti","99899"
"gtx-1650","124900"
"gtx-1650-super","159990"
"gtx-1660","196600"
"gtx-1660-super","247000"
"gtx-1660-ti","219900"
"p1000","129900"
"p2000","206490"
"p2200","189050"
"p400","45910"
"p4000","526100"
"p620","48860"
"rtx-2060","244990"
"rtx-2060-super","322750"
"rtx-3060","300020"
"rtx-3060-ti","323020"
"rtx-3070","349628"
"rtx-3070-ti","439990"
"rtx-3080","576440"
"rtx-3080-ti","706780"
"rtx-3090","1040490"
"rtx-4000","347500"
"rtx-5000","843300"
"rtx-6000","1606740"
"rtx-8000","2254680"
"rx-550","65380"
"rx-5500-xt","245310"
"rx-560","73500"
"rx-580","236890"
"rx-6600","240430"
"rx-6600-xt","277100"
"rx-6700-xt","394670"
"rx-6800","559890"
"rx-6800-xt","579030"
"rx-6900-xt","589900"
"wx-5100","165600"
"wx-7100","507319"
"wx-8200","497210"
