"Name","Value"
"gt-1030","28500"
"gt-710","17240"
"gt-730","21710"
"gtx-1050-ti","77600"
"gtx-1650","109859"
"gtx-1650-super","136995"
"gtx-1660","134900"
"gtx-1660-super","188995"
"gtx-1660-ti","159995"
"p1000","129900"
"p2000","184290"
"p2200","178118"
"p400","45030"
"p4000","342260"
"p620","70840"
"rtx-2060","186980"
"rtx-2060-super","333599"
"rtx-3060","233225"
"rtx-3060-ti","268000"
"rtx-3070","355262"
"rtx-3070-ti","429990"
"rtx-3080","589407"
"rtx-3080-ti","582799"
"rtx-3090","899260"
"rtx-4000","392080"
"rtx-5000","848220"
"rtx-6000","1562770"
"rtx-8000","992220"
"rx-550","54461"
"rx-5500-xt","221320"
"rx-560","69890"
"rx-5600-xt","293790"
"rx-5700","247830"
"rx-5700-xt","397471"
"rx-580","206980"
"rx-6600-xt","232090"
"rx-6700-xt","324900"
"rx-6800","599990"
"rx-6800-xt","498900"
"rx-6900-xt","525640"
"wx-2100","62390"
"wx-3100","164173"
"wx-4100","137990"
"wx-7100","186599"
"wx-8200","478790"
